48.936993 -122.783658
48.835478 -122.462557
48.152056 -117.260089
47.716728 -122.075062
47.538492 -122.379784
47.234952 -120.006942
47.707893 -117.438849
47.318978 -119.557481
47.665711 -122.326871
48.498989 -122.676417
46.976681 -119.369948
47.822687 -122.343588
46.621715 -117.798804
47.31936 -119.55513
46.729429 -120.556863
47.701216 -120.195674
48.906189 -122.59582
48.355217 -117.271249
45.760272 -122.662414
46.500337 -117.774936
48.991273 -122.708296
46.204805 -119.769015
46.491849 -117.085127
47.372105 -122.460063
47.8062 -122.1048
47.375451 -122.168378
47.626955 -122.539736
47.292402 -122.251238
47.203856 -124.200461
46.833371 -120.066181
47.57816 -122.21238
48.924115 -122.255068
47.59787 -122.62958
47.30505 -122.107544
48.864727 -122.675513
47.279815 -122.295034
47.554623 -122.098662
47.417355 -122.637451
47.930489 -119.018941
47.583232 -122.653887
47.896877 -122.323582
47.766765 -122.552735
48.316977 -121.355142
47.62986 -120.68945
47.40177 -122.32429
47.351682 -122.088907
48.1496 -119.771316
47.662922 -117.093958
47.84329 -120.02318
47.185779 -122.512439
46.534437 -119.879898
46.207489 -119.765568
48.118052 -123.464837
47.593032 -119.369847
47.319254 -119.557539
46.940812 -119.963979
47.530211 -119.492792
47.527698 -122.260323
46.579221 -119.005588
45.710586 -122.680722
47.444541 -120.275693
46.417813 -117.033198
47.858725 -119.1216
48.936 -122.74729
47.221882 -119.99443
46.605947 -120.427555
47.487496 -118.958142
48.50824 -122.23858
48.664456 -122.395955
48.948233 -122.748058
48.006763 -122.462053
47.373462 -120.141581
47.391627 -119.485153
47.541072 -120.282015
48.550189 -117.318946
46.612953 -120.462557
47.73284 -122.17959
45.710268 -120.696372
47.315424 -119.545603
47.500026 -122.285134
46.932082 -122.936608
46.605612 -120.784695
47.241486 -122.523165
47.725219 -122.044406
46.984884 -120.531094
45.586842 -122.300349
46.815183 -122.987709
45.732149 -122.342257
48.752578 -122.622509
47.267176 -122.466823
46.596612 -120.446389
46.535196 -117.084754
48.984144 -122.774438
47.763623 -122.541143
46.673713 -123.781953
46.894731 -122.631719
47.371637 -122.106367
48.721109 -122.328668
47.368917 -122.673823
47.91635 -122.390816
48.10025 -119.786157
46.457758 -119.02963
47.243563 -122.340564
47.345423 -122.082943
46.23542 -119.09467
47.756278 -122.216833
47.81214 -122.162168
47.04437 -122.82324
48.418776 -122.65316
46.65404 -120.53113
48.2281 -122.266252
47.721485 -122.054518
47.577932 -122.613999
48.698967 -122.906356
46.212198 -119.293372
47.767236 -122.203342
48.049262 -122.540835
47.79492 -122.52552
47.635058 -122.057332
48.723779 -122.354431
48.760013 -122.913326
47.222441 -122.397369
47.27375 -122.65107
46.052824 -122.042818
47.395721 -123.105188
47.64322 -122.31986
47.296322 -119.583179
47.784608 -122.220539
47.896731 -122.323499
47.328 -122.58004
48.64683 -122.369771
46.900618 -122.274347
48.408405 -122.339303
49.149394 -123.943134
47.036497 -122.74267
47.718207 -122.237169
48.203173 -122.127783
48.993892 -122.702242
48.66002 -123.396765
47.658029 -117.754412
47.497675 -122.091131
48.986176 -122.69745
47.764431 -122.361745
48.786349 -122.550631
47.241065 -122.269603
48.971949 -122.700941
47.464119 -122.285262
49.025831 -122.810653
47.46499 -122.2869
48.980994 -122.688503
47.77475 -122.213725
48.9392 -122.6613
47.072951 -122.97706
47.411352 -122.318568
48.729596 -122.480035
47.53754 -122.639263
47.091218 -122.864415
48.186024 -122.34468
48.550103 -119.741725
47.634119 -122.646627
46.978763 -123.898467
48.419995 -122.33213
47.181077 -122.117608
47.840041 -122.323562
48.93401 -122.48545
47.639334 -122.200484
48.725174 -122.503141
48.833578 -122.543569
47.30134 -122.565146
48.74361 -122.43905
47.240541 -122.321905
46.292763 -119.145959
48.077702 -123.170761
48.490758 -122.061753
47.936452 -122.137477
46.631711 -123.95339
46.609918 -120.563107
46.809103 -120.914004
46.385863 -117.062473
48.144053 -123.160706
48.291902 -122.521527
47.440059 -122.220459
47.296898 -119.500329
46.240112 -122.915848
48.731977 -122.691497
47.526507 -122.324826
47.156028 -123.013366
48.736447 -122.46473
47.526522 -122.324858
48.278765 -122.647282
47.370776 -120.138766
48.548358 -122.31711
47.568036 -122.639598
47.637224 -122.700911
47.473632 -122.106425
47.32299 -122.310432
48.006687 -121.982158
47.179097 -122.235314
47.62986 -120.68945
47.708791 -117.472206
47.941026 -122.235926
47.613333 -122.19203
47.62986 -120.68945
47.288518 -122.252099
47.513367 -122.389528
47.749228 -122.338696
46.612154 -123.95825
46.713962 -117.173186
48.96684 -122.615869
47.770075 -122.264719
47.67887 -122.20664
47.512482 -122.357321
47.997103 -122.111653
47.665299 -117.42232
47.005477 -122.919675
47.152745 -119.367377
46.521513 -117.012612
47.665515 -122.33873
47.946801 -122.245689
48.563552 -121.411273
48.096743 -120.458737
47.38077 -122.65212
47.859496 -122.26428
48.85324 -122.601104
47.562359 -122.038914
48.311344 -122.230689
47.639437 -122.385481
47.669197 -122.289611
48.14981 -123.13306
47.916729 -124.530363
48.03966 -122.7768
48.578994 -122.342321
47.676217 -122.113955
48.061953 -122.160771
47.603492 -122.33652
48.588408 -122.409922
47.21046 -122.302023
48.74478 -122.478403
48.234785 -122.512932
48.068763 -122.132522
48.728709 -122.495858
47.568535 -122.636847
48.734703 -122.668193
46.25472 -120.84395
47.37119 -121.961822
47.643943 -122.623737
48.73459 -122.460162
47.192586 -121.972048
48.93325 -122.72628
47.184025 -122.146853
48.823521 -122.32684
48.530016 -122.39823
48.496143000000000 -122.614252
48.823528 -122.326829
47.873634 -122.161934
47.00083 -122.877588
47.573024 -122.384369
47.831406 -122.192662
48.731766 -122.494206
47.676217 -122.113955
47.335073 -123.159113
47.177374 -122.537428
48.723593 -122.467507
46.232883 -119.129303
48.786983 -122.464938
49.0022 -122.42964
47.683201 -117.290349
47.781506 -122.686947
48.860105 -122.634026
48.922416 -122.153013
47.022119 -119.302891
48.419991 -122.327865
48.291872 -122.523503
48.874475 -122.58183
48.931157 -122.548199
48.96192 -122.50711
47.512438 -122.35716
47.62986 -120.68945
48.138159 -122.457098
47.612591 -117.361804
48.176506 -122.527462
46.585611 -120.4542
47.7315 -122.232402
48.852465 -122.599719
46.56685 -117.13003
47.86406 -121.962161
48.13513 -122.466083
47.387044 -122.827269
48.920181 -122.562214
47.586052 -122.007302
47.449003 -122.674192
48.220599 -122.519263
48.708123 -122.504587
46.980934 -123.890866
47.56519 -122.390535
47.91499 -122.219464
47.503934 -122.61775
47.309925 -122.305768
47.607667 -122.312902
47.522213 -122.045838
48.08848 -123.162659
47.473847 -122.216115
47.464699 -120.392562
45.735789 -122.645845
47.172483 -122.285568
47.70145 -117.15638
47.480287 -122.162668
47.480287 -122.162668
48.584053 -122.232279
47.689897 -117.458649
48.07965 -123.10367
48.519334 -121.397955
48.83241 -122.5931
47.75463 -122.27795
47.024366 -122.811665
47.64901 -121.91353
47.920784 -122.38585
45.735873 -122.645621
47.635127 -122.387464
45.63221 -122.67156
46.192641 -119.182298
48.835432 -122.617551
48.771755 -122.416206
47.82428 -122.878728
48.469584 -122.308613
48.888901 -122.466274
48.763386 -122.499319
47.103437 -122.264616
48.768329 -122.40172
46.794961 -122.869575
46.205025 -119.214792
47.640611 -122.519654
48.712076 -122.50283400000000
47.668346 -122.32773
47.698307 -122.205072
48.741122 -122.400959
47.529986 -122.073304
48.528837 -122.195106
47.665441 -122.171024
47.385843 -121.094613
47.693708 -122.325229
46.997029 -120.503658
47.133712 -122.431896
47.600574 -117.361508
47.010402 -122.857612
47.010402 -122.857612
47.44883 -122.45726
47.956732 -122.242694
45.515398 -122.530044
47.387857 -122.261899
48.960483 -122.458186
48.738894 -122.491689
47.217414 -122.447846
48.024941 -122.694872
47.74937 -122.29647
48.939921 -122.464611
46.225242 -119.267409
47.282833 -123.042787
48.939921 -122.464611
48.740352 -122.485226
47.657858 -117.421155
48.890129 -121.922394
47.581661 -121.98741
46.853659 -123.287287
45.892438 -122.636391
46.824806 -122.478422
47.771543 -117.08108
45.703825 -121.501315
46.230336 -119.215472
46.258445 -119.082474
47.798705 -122.288636
47.014372 -122.814362
48.279102 -121.753314
48.69739 -122.30993
47.148975 -122.288307
47.739955 -122.160165
47.607678 -122.169446
47.574477 -122.210321
48.75484 -122.494401
47.574686 -122.239938
49.260068 -123.113952
48.425484 -122.595535
47.49348 -121.7831
47.849805 -122.180973
47.566791 -122.355072
47.744827 -117.383439
46.632813 -122.971509
47.151184 -121.060385
47.514707 -117.280477
47.6743 -117.297248
47.682343 -122.191566
45.66274 -122.589074
47.639998 -117.384251
47.519377 -121.876314
48.321763 -122.31679
46.562844 -120.613402
47.447358 -122.457132
47.429122 -117.822307
46.224796 -119.268248
47.010359 -122.857551
47.362815 -122.073153
45.640936 -122.646084
47.960947 -117.592851
48.424824 -122.290882
47.767266 -122.295459
47.622707 -117.382564
45.65161 -121.954251
47.67517 -117.150466
45.6549 -121.190623
47.41704 -120.28792
48.502842 -122.237016
48.910234 -122.357076
47.712536 -117.594146
47.690709 -117.281745
47.357891 -122.118987
47.733324 -122.613476
48.990991 -122.261877
47.632072 -122.647539
48.84756 -122.59351
47.11512 -122.40519
47.66434 -122.398462
46.036705 -118.389327
47.010366 -122.857981
47.401346 -120.317121
47.690059 -122.383609
47.753368 -122.584119
47.506613 -122.357576
48.9429 -122.45079
47.449188 -122.687417
47.40808 -123.19669
47.628184 -117.403578
47.740084 -124.394544
47.67176 -122.30735
47.671511 -117.449275
47.802101 -122.29577
47.875187 -117.453106
47.764173 -122.381799
47.783809 -122.082868
46.288194 -119.376493
47.580455 -122.389276
46.08919 -122.93627
47.479726 -122.30849
48.189967 -122.624222
47.167341 -122.596678
47.076417 -122.312839
47.766318 -122.192073
48.069469 -124.012736
47.711712 -122.320207
47.145618 -122.270917
46.73241 -117.15917
47.333133 -122.338895
48.759255 -122.486796
45.654907 -122.689871
46.58755 -120.621924
46.174379 -123.006728
48.112992 -122.060976
46.069928 -122.858274
47.662247 -117.287249
48.066818 -122.029967
45.671347 -122.595696
48.957224 -122.652311
47.43695 -120.3235
47.568016 -122.021776
46.174143 -119.13745
47.339405 -122.28456
47.480338 -122.266475
48.987968 -122.73444
47.34349 -117.2278
47.60357 -122.32945
47.570515 -122.233224
48.987838 -123.040026
47.511275 -122.18413
48.54804 -117.909175
47.58937 -122.313253
47.764172 -117.451775
47.033115 -119.546872
47.58755 -122.317218
47.642307 -122.238513
46.03372 -122.87039
47.598319 -122.318173
47.3806 -122.41244
47.521699 -122.283431
47.366905 -122.809806
46.25606 -119.90123
47.296446 -122.089798
46.03456 -118.38864
47.64399 -122.144395
47.672874 -117.385652
