0, 1000.00000
1, 995.00000
2, 990.02500
3, 985.07487
4, 980.14950
5, 975.24875
6, 970.37251
7, 965.52065
8, 960.69304
9, 955.88958
10, 951.11013
11, 946.35458
12, 941.62281
13, 936.91469
14, 932.23012
15, 927.56897
16, 922.93112
17, 918.31647
18, 913.72489
19, 909.15626
20, 904.61048
21, 900.08743
22, 895.58699
23, 891.10906
24, 886.65351
25, 882.22024
26, 877.80914
27, 873.42009
28, 869.05299
29, 864.70773
30, 860.38419
31, 856.08226
32, 851.80185
33, 847.54284
34, 843.30512
35, 839.08859
36, 834.89314
37, 830.71866
38, 826.56506
39, 822.43222
40, 818.32004
41, 814.22842
42, 810.15725
43, 806.10643
44, 802.07586
45, 798.06543
46, 794.07505
47, 790.10461
48, 786.15401
49, 782.22314
50, 778.31192
51, 774.42024
52, 770.54799
53, 766.69509
54, 762.86143
55, 759.04690
56, 755.25142
57, 751.47489
58, 747.71719
59, 743.97825
60, 740.25796
61, 736.55622
62, 732.87294
63, 729.20801
64, 725.56135
65, 721.93285
66, 718.32241
67, 714.72995
68, 711.15537
69, 707.59857
70, 704.05945
71, 700.53791
72, 697.03388
73, 693.54723
74, 690.07789
75, 686.62576
76, 683.19074
77, 679.77274
78, 676.37166
79, 672.98742
80, 669.61990
81, 666.26903
82, 662.93470
83, 659.61682
84, 656.31531
85, 653.03006
86, 649.76098
87, 646.50799
88, 643.27098
89, 640.04986
90, 636.84455
91, 633.65494
92, 630.48096
93, 627.32250
94, 624.17947
95, 621.05179
96, 617.93936
97, 614.84209
98, 611.75989
99, 608.69267
100, 605.64035
101, 602.60282
102, 599.58001
103, 596.57182
104, 593.57816
105, 590.59896
106, 587.63410
107, 584.68352
108, 581.74713
109, 578.82483
110, 575.91654
111, 573.02218
112, 570.14165
113, 567.27488
114, 564.42177
115, 561.58225
116, 558.75624
117, 555.94364
118, 553.14437
119, 550.35836
120, 547.58551
121, 544.82576
122, 542.07901
123, 539.34519
124, 536.62422
125, 533.91602
126, 531.22051
127, 528.53761
128, 525.86724
129, 523.20933
130, 520.56380
131, 517.93057
132, 515.30957
133, 512.70072
134, 510.10396
135, 507.51920
136, 504.94637
137, 502.38540
138, 499.83623
139, 497.29877
140, 494.77295
141, 492.25871
142, 489.75598
143, 487.26469
144, 484.78477
145, 482.31615
146, 479.85877
147, 477.41256
148, 474.97745
149, 472.55339
150, 470.14029
151, 467.73811
152, 465.34678
153, 462.96623
154, 460.59641
155, 458.23725
156, 455.88869
157, 453.55068
158, 451.22315
159, 448.90604
160, 446.59930
161, 444.30287
162, 442.01669
163, 439.74071
164, 437.47487
165, 435.21911
166, 432.97339
167, 430.73764
168, 428.51182
169, 426.29587
170, 424.08975
171, 421.89339
172, 419.70674
173, 417.52977
174, 415.36242
175, 413.20463
176, 411.05637
177, 408.91757
178, 406.78821
179, 404.66822
180, 402.55757
181, 400.45620
182, 398.36407
183, 396.28114
184, 394.20737
185, 395.87759
186, 397.72200
187, 399.69048
188, 401.75381
189, 403.89447
190, 406.10154
191, 408.36788
192, 410.68861
193, 413.06015
194, 415.47980
195, 417.94533
196, 420.45493
197, 423.00701
198, 425.60017
199, 428.23318
200, 430.90489
201, 433.61426
202, 436.36036
203, 439.14229
204, 441.95923
205, 444.81042
206, 447.69514
207, 450.61274
208, 453.56258
209, 456.54408
210, 459.55670
211, 462.59993
212, 465.67328
213, 468.77630
214, 471.90858
215, 475.06973
216, 478.25939
217, 481.47721
218, 484.72288
219, 487.99611
220, 491.29663
221, 494.62420
222, 497.97859
223, 501.35961
224, 504.76705
225, 508.20076
226, 511.66059
227, 515.14641
228, 518.65811
229, 522.19558
230, 525.75875
231, 529.34756
232, 532.96195
233, 536.60189
234, 540.26737
235, 543.95836
236, 547.67487
237, 551.41694
238, 555.18457
239, 558.97783
240, 562.79676
241, 566.64144
242, 570.51192
243, 574.40831
244, 578.33070
245, 582.27920
246, 586.25392
247, 590.25500
248, 594.28255
249, 598.33674
250, 602.41770
251, 606.52561
252, 610.66062
253, 614.82290
254, 619.01266
255, 623.23006
256, 627.47530
257, 631.74860
258, 636.05015
259, 640.38016
260, 644.73887
261, 649.12648
262, 653.54324
263, 657.98938
264, 662.46513
265, 666.97075
266, 671.50648
267, 676.07257
268, 680.66929
269, 685.29688
270, 689.95563
271, 694.64580
272, 699.36766
273, 704.12148
274, 708.90755
275, 713.72615
276, 718.57756
277, 723.46207
278, 728.37997
279, 733.33155
280, 738.31712
281, 743.33696
282, 748.39138
283, 753.48068
284, 758.60516
