0, 1000.00000
50, 778.31192
100, 605.64150
150, 470.14752
200, 437.08320
250, 650.65967
300, 991.66836
350, 1558.58215
400, 1296.06019
450, 823.60911
500, 531.32901
550, 353.04096
600, 591.20092
650, 982.18135
700, 1617.47466
750, 1767.03998
800, 1057.69154
850, 653.20954
900, 412.21527
950, 541.75627
1000, 921.28024
1050, 1575.76084
1100, 2351.35136
1150, 1436.59251
1200, 907.62097
1250, 587.70699
1300, 585.12236
1350, 1026.43372
1400, 1763.06311
1450, 3001.23269
1500, 2283.54466
1550, 1469.73459
1600, 971.54485
1650, 737.74098
1700, 1298.67041
1750, 2278.05224
1800, 3929.33004
1850, 4098.13117
1900, 2673.67547
1950, 1794.51489
2000, 1229.31043
2050, 1827.91252
2100, 3206.84055
2150, 5534.10073
2200, 7805.53900
2250, 5132.48495
2300, 3467.17037
2350, 2399.22379
2400, 2702.88249
2450, 4711.12442
2500, 8097.65193
2550, 13862.75056
2600, 10180.25845
2650, 6955.38546
2700, 4875.55927
2750, 4216.85435
2800, 7341.65037
2850, 12677.04747
2900, 21705.05170
2950, 21189.04843
3000, 14601.02186
3050, 10266.93187
3100, 7353.53990
3150, 11853.77599
3200, 20421.84167
3250, 34714.14667
3300, 44736.47874
3350, 31099.13136
3400, 22055.43252
3450, 15900.92784
3500, 19752.24320
3550, 34007.05010
3600, 57934.08290
3650, 98770.81870
0, 1000.00000
50, 778.31191
100, 605.63876
150, 470.11851
200, 437.01707
250, 649.96804
300, 989.52567
350, 1547.47134
400, 1287.49063
450, 818.73513
500, 527.37761
550, 350.25120
600, 586.39432
650, 965.83814
700, 1590.42847
750, 1732.59812
800, 1045.93408
850, 646.40973
900, 408.68797
950, 536.42459
1000, 916.90019
1050, 1554.05645
1100, 2357.48809
1150, 1441.39051
1200, 904.74094
1250, 584.26814
1300, 583.40314
1350, 1018.40708
1400, 1765.31499
1450, 3014.40114
1500, 2299.77358
1550, 1476.86185
1600, 974.56464
1650, 740.48225
1700, 1303.91587
1750, 2257.61465
1800, 3842.25130
1850, 4009.51078
1900, 2616.65860
1950, 1751.72297
2000, 1204.90652
2050, 1786.40909
2100, 3130.22697
2150, 5382.51461
2200, 7612.70150
2250, 5022.26602
2300, 3405.02197
2350, 2366.87614
2400, 2679.09648
2450, 4665.66479
2500, 8051.30677
2550, 13715.40844
2600, 10027.66338
2650, 6861.04091
2700, 4802.64772
2750, 4161.46907
2800, 7260.45047
2850, 12505.36167
2900, 21371.99240
2950, 20824.97110
3000, 14371.19997
3050, 10131.33568
3100, 7256.26499
3150, 11739.13508
3200, 20278.57235
3250, 34662.71655
3300, 44744.15305
3350, 31018.30671
3400, 21955.27339
3450, 15800.13679
3500, 19646.24478
3550, 33733.41277
3600, 57551.91830
3650, 97355.14653
0, 1000.00000
50, 778.31192
100, 605.64443
150, 470.18025
200, 436.77833
250, 650.73997
300, 994.52723
350, 1553.29499
400, 1293.52604
450, 822.50379
500, 529.80698
550, 352.72261
600, 586.86234
650, 975.28981
700, 1597.55682
750, 1754.03456
800, 1054.56329
850, 652.16438
900, 412.97048
950, 540.27945
