latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00000, 0.00000
45.14277, -124.55028, 0.00000, 0.00000
45.14277, -124.41368, 0.00000, 0.00000
45.14277, -124.27707, 0.00000, 0.00001
45.14277, -124.14046, 32.72323, 0.00001
45.14277, -124.00386, 567.31508, 0.00002
45.14277, -123.86725, 428.88770, 0.00005
45.14277, -123.73064, 70.80903, 0.00037
45.14277, -123.59404, 17.64379, 0.00288
45.14277, -123.45743, 3.57327, 0.01851
45.14277, -123.32082, 1.02831, 0.09275
45.14277, -123.18422, 0.75439, 0.35728
45.14277, -123.04761, 0.76972, 1.05344
45.14277, -122.91100, 0.81152, 2.37703
45.14277, -122.77439, 1.05597, 4.11157
45.14277, -122.63779, 1.80342, 5.47017
45.14277, -122.50118, 2.97582, 5.62975
45.14277, -122.36457, 4.07497, 4.52572
45.14277, -122.22797, 7.72828, 2.89359
45.14277, -122.09136, 16.31003, 1.52773
45.14277, -121.95475, 33.94492, 0.72396
45.14277, -121.81815, 63.78684, 0.36487
45.14277, -121.68154, 91.15210, 0.24225
45.14277, -121.54493, 100.92242, 0.21718
45.14277, -121.40833, 90.41792, 0.22270
45.14277, -121.27172, 85.49517, 0.23405
45.14277, -121.13511, 75.39397, 0.24483
45.14277, -120.99851, 63.13864, 0.25040
45.14277, -120.86190, 57.85626, 0.24420
45.14277, -120.72529, 56.10550, 0.22237
45.14277, -120.58869, 56.01929, 0.18802
45.14277, -120.45208, 51.36218, 0.14963
45.14277, -120.31547, 50.95910, 0.11404
45.14277, -120.17887, 53.31729, 0.08303
45.14277, -120.04226, 64.30022, 0.05689
45.14277, -119.90565, 59.16767, 0.03726
45.14277, -119.76905, 65.63366, 0.02471
45.14277, -119.63244, 88.74842, 0.01696
45.14277, -119.49583, 92.68503, 0.01138
45.14277, -119.35922, 90.30647, 0.00720
45.14277, -119.22262, 98.79748, 0.00458
45.14277, -119.08601, 83.39120, 0.00327
45.14277, -118.94940, 112.84119, 0.00274
45.14277, -118.81280, 99.78494, 0.00270
45.14277, -118.67619, 78.70362, 0.00304
45.14277, -118.53958, 57.86251, 0.00352
45.14277, -118.40298, 62.25433, 0.00367
45.14277, -118.26637, 42.52407, 0.00318
45.14277, -118.12976, 40.67383, 0.00224
45.14277, -117.99316, 61.99929, 0.00134
45.14277, -117.85655, 121.04538, 0.00076
45.14277, -117.71994, 137.02713, 0.00044
45.14277, -117.58334, 124.19048, 0.00025
45.14277, -117.44673, 155.92066, 0.00015
45.14277, -117.31012, 171.10027, 0.00009
45.14277, -117.17352, 357.41830, 0.00006
45.14277, -117.03691, 211.47328, 0.00004
45.14277, -116.90030, 210.14407, 0.00003
45.14277, -116.76370, 116.16818, 0.00001
45.14277, -116.62709, 179.64678, 0.00001
45.14277, -116.49048, 472.90030, 0.00000
45.14277, -116.35388, 237.39384, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00000, 0.00000
45.25093, -124.55028, 0.00000, 0.00001
45.25093, -124.41368, 0.00000, 0.00003
45.25093, -124.27707, 0.00000, 0.00006
45.25093, -124.14046, 6.86761, 0.00009
45.25093, -124.00386, 203.49848, 0.00012
45.25093, -123.86725, 227.54802, 0.00023
45.25093, -123.73064, 72.13550, 0.00106
45.25093, -123.59404, 11.02632, 0.00706
45.25093, -123.45743, 2.78590, 0.04289
45.25093, -123.32082, 1.27467, 0.20958
45.25093, -123.18422, 1.03883, 0.79525
45.25093, -123.04761, 1.05004, 2.31867
45.25093, -122.91100, 1.04875, 5.18144
45.25093, -122.77439, 1.47131, 8.88081
45.25093, -122.63779, 2.29277, 11.70964
45.25093, -122.50118, 3.64351, 11.94457
45.25093, -122.36457, 5.89269, 9.52141
45.25093, -122.22797, 11.32105, 6.04648
45.25093, -122.09136, 21.00199, 3.18684
45.25093, -121.95475, 43.16089, 1.52811
45.25093, -121.81815, 76.77614, 0.79998
45.25093, -121.68154, 102.87259, 0.56047
45.25093, -121.54493, 117.78337, 0.51713
45.25093, -121.40833, 110.45431, 0.52861
45.25093, -121.27172, 99.37665, 0.54848
45.25093, -121.13511, 91.91904, 0.57326
45.25093, -120.99851, 76.76974, 0.59670
45.25093, -120.86190, 67.04694, 0.59730
45.25093, -120.72529, 58.70357, 0.55612
45.25093, -120.58869, 55.23855, 0.47664
45.25093, -120.45208, 53.87778, 0.38215
45.25093, -120.31547, 54.29207, 0.29341
45.25093, -120.17887, 55.68499, 0.21664
45.25093, -120.04226, 64.76501, 0.15267
45.25093, -119.90565, 64.40845, 0.10511
45.25093, -119.76905, 61.02379, 0.07458
45.25093, -119.63244, 54.04209, 0.05483
45.25093, -119.49583, 51.49701, 0.03965
45.25093, -119.35922, 52.58512, 0.02793
45.25093, -119.22262, 56.47108, 0.02032
45.25093, -119.08601, 41.22168, 0.01588
45.25093, -118.94940, 46.93086, 0.01330
45.25093, -118.81280, 31.41483, 0.01239
45.25093, -118.67619, 38.03674, 0.01331
45.25093, -118.53958, 31.31326, 0.01514
45.25093, -118.40298, 30.76164, 0.01578
45.25093, -118.26637, 24.31802, 0.01372
45.25093, -118.12976, 33.35676, 0.00974
45.25093, -117.99316, 27.52756, 0.00591
45.25093, -117.85655, 60.39517, 0.00341
45.25093, -117.71994, 43.17429, 0.00203
45.25093, -117.58334, 82.69070, 0.00123
45.25093, -117.44673, 95.96138, 0.00075
45.25093, -117.31012, 96.03771, 0.00050
45.25093, -117.17352, 91.96746, 0.00038
45.25093, -117.03691, 86.12084, 0.00029
45.25093, -116.90030, 66.42618, 0.00020
45.25093, -116.76370, 22.21594, 0.00011
45.25093, -116.62709, 54.98935, 0.00005
45.25093, -116.49048, 150.30793, 0.00002
45.25093, -116.35388, 116.25109, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00000, 0.00007
45.35909, -124.41368, 0.00000, 0.00018
45.35909, -124.27707, 0.00000, 0.00035
45.35909, -124.14046, 2.86746, 0.00054
45.35909, -124.00386, 91.48060, 0.00068
45.35909, -123.86725, 87.96870, 0.00100
45.35909, -123.73064, 41.16477, 0.00301
45.35909, -123.59404, 11.08835, 0.01571
45.35909, -123.45743, 3.47392, 0.08633
45.35909, -123.32082, 1.62730, 0.40364
45.35909, -123.18422, 1.31564, 1.49636
45.35909, -123.04761, 1.25741, 4.29790
45.35909, -122.91100, 1.49120, 9.49505
45.35909, -122.77439, 1.92457, 16.11495
45.35909, -122.63779, 2.29907, 21.05561
45.35909, -122.50118, 4.77182, 21.29200
45.35909, -122.36457, 7.19876, 16.83497
45.35909, -122.22797, 12.24289, 10.62155
45.35909, -122.09136, 26.17870, 5.58980
45.35909, -121.95475, 49.73126, 2.71345
45.35909, -121.81815, 87.83613, 1.47582
45.35909, -121.68154, 112.63230, 1.08752
45.35909, -121.54493, 121.51084, 1.02890
45.35909, -121.40833, 116.96544, 1.04867
45.35909, -121.27172, 110.24074, 1.07725
45.35909, -121.13511, 98.13813, 1.12972
45.35909, -120.99851, 83.32575, 1.20137
45.35909, -120.86190, 68.29383, 1.23564
45.35909, -120.72529, 60.05368, 1.17412
45.35909, -120.58869, 55.40416, 1.01666
45.35909, -120.45208, 54.09873, 0.81837
45.35909, -120.31547, 54.18311, 0.63172
45.35909, -120.17887, 56.20152, 0.47365
45.35909, -120.04226, 55.30714, 0.34558
45.35909, -119.90565, 54.92256, 0.25276
45.35909, -119.76905, 51.08888, 0.19367
45.35909, -119.63244, 40.95345, 0.15399
45.35909, -119.49583, 35.24974, 0.12227
45.35909, -119.35922, 27.30881, 0.09781
45.35909, -119.22262, 24.62169, 0.08079
45.35909, -119.08601, 22.84882, 0.06725
45.35909, -118.94940, 26.07064, 0.05536
45.35909, -118.81280, 24.56054, 0.04829
45.35909, -118.67619, 26.21791, 0.04890
45.35909, -118.53958, 18.91314, 0.05427
45.35909, -118.40298, 16.39938, 0.05633
45.35909, -118.26637, 19.16883, 0.04917
45.35909, -118.12976, 21.27580, 0.03520
45.35909, -117.99316, 19.43777, 0.02170
45.35909, -117.85655, 29.18872, 0.01283
45.35909, -117.71994, 27.53437, 0.00789
45.35909, -117.58334, 45.13447, 0.00500
45.35909, -117.44673, 35.39096, 0.00333
45.35909, -117.31012, 35.72178, 0.00253
45.35909, -117.17352, 26.34102, 0.00214
45.35909, -117.03691, 23.78995, 0.00177
45.35909, -116.90030, 7.64443, 0.00126
45.35909, -116.76370, 6.11700, 0.00072
45.35909, -116.62709, 14.73651, 0.00032
45.35909, -116.49048, 21.18058, 0.00011
45.35909, -116.35388, 27.98602, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00000, 0.00035
