latitude, longitude, count
45.14277, -125.09671, 0.00000
45.14277, -124.96010, 0.00000
45.14277, -124.82350, 0.00000
45.14277, -124.68689, 0.00000
45.14277, -124.55028, 0.00000
45.14277, -124.41368, 0.00000
45.14277, -124.27707, 0.00000
45.14277, -124.14046, 12.71899
45.14277, -124.00386, 167.26353
45.14277, -123.86725, 114.00114
45.14277, -123.73064, 33.72841
45.14277, -123.59404, 7.14132
45.14277, -123.45743, 2.06458
45.14277, -123.32082, 0.97828
45.14277, -123.18422, 0.68156
45.14277, -123.04761, 0.63388
45.14277, -122.91100, 0.69992
45.14277, -122.77439, 0.88829
45.14277, -122.63779, 1.21485
45.14277, -122.50118, 1.94047
45.14277, -122.36457, 3.33536
45.14277, -122.22797, 6.35694
45.14277, -122.09136, 13.25032
45.14277, -121.95475, 27.39685
45.14277, -121.81815, 49.56199
45.14277, -121.68154, 70.95144
45.14277, -121.54493, 76.59048
45.14277, -121.40833, 72.73739
45.14277, -121.27172, 64.71671
45.14277, -121.13511, 58.18395
45.14277, -120.99851, 51.55885
45.14277, -120.86190, 44.15423
45.14277, -120.72529, 39.35590
45.14277, -120.58869, 37.55765
45.14277, -120.45208, 36.87304
45.14277, -120.31547, 36.70084
45.14277, -120.17887, 37.62840
45.14277, -120.04226, 40.75581
45.14277, -119.90565, 43.65404
45.14277, -119.76905, 43.49279
45.14277, -119.63244, 44.15123
45.14277, -119.49583, 39.93032
45.14277, -119.35922, 39.87308
45.14277, -119.22262, 40.33094
45.14277, -119.08601, 38.76405
45.14277, -118.94940, 35.90033
45.14277, -118.81280, 30.23021
45.14277, -118.67619, 23.84696
45.14277, -118.53958, 18.08137
45.14277, -118.40298, 14.99227
45.14277, -118.26637, 14.92614
45.14277, -118.12976, 16.51975
45.14277, -117.99316, 19.96276
45.14277, -117.85655, 26.61550
45.14277, -117.71994, 32.96282
45.14277, -117.58334, 35.79879
45.14277, -117.44673, 46.21664
45.14277, -117.31012, 45.14533
45.14277, -117.17352, 36.10637
45.14277, -117.03691, 27.44261
45.14277, -116.90030, 23.84939
45.14277, -116.76370, 16.17780
45.14277, -116.62709, 11.78533
45.14277, -116.49048, 14.75766
45.14277, -116.35388, 21.18857
45.25093, -125.09671, 0.00000
45.25093, -124.96010, 0.00000
45.25093, -124.82350, 0.00000
45.25093, -124.68689, 0.00000
45.25093, -124.55028, 0.00000
45.25093, -124.41368, 0.00000
45.25093, -124.27707, 0.00000
45.25093, -124.14046, 3.81016
45.25093, -124.00386, 99.98385
45.25093, -123.86725, 73.33180
45.25093, -123.73064, 29.08286
45.25093, -123.59404, 8.09187
45.25093, -123.45743, 2.53701
45.25093, -123.32082, 1.34245
45.25093, -123.18422, 0.92067
45.25093, -123.04761, 0.84016
45.25093, -122.91100, 0.92667
45.25093, -122.77439, 1.14605
45.25093, -122.63779, 1.64786
45.25093, -122.50118, 2.46324
45.25093, -122.36457, 4.50996
45.25093, -122.22797, 8.60555
45.25093, -122.09136, 17.19896
45.25093, -121.95475, 35.30766
45.25093, -121.81815, 63.04676
45.25093, -121.68154, 85.45530
45.25093, -121.54493, 91.52532
45.25093, -121.40833, 87.90234
45.25093, -121.27172, 80.34919
45.25093, -121.13511, 70.51599
45.25093, -120.99851, 60.04246
45.25093, -120.86190, 51.22600
45.25093, -120.72529, 44.95404
45.25093, -120.58869, 42.32086
45.25093, -120.45208, 41.06803
45.25093, -120.31547, 41.18083
45.25093, -120.17887, 41.96351
45.25093, -120.04226, 43.58726
45.25093, -119.90565, 43.00203
45.25093, -119.76905, 40.81567
45.25093, -119.63244, 38.04940
45.25093, -119.49583, 32.73160
45.25093, -119.35922, 29.73110
45.25093, -119.22262, 27.22247
45.25093, -119.08601, 23.73461
45.25093, -118.94940, 22.27345
45.25093, -118.81280, 20.15397
45.25093, -118.67619, 16.95796
45.25093, -118.53958, 13.35630
45.25093, -118.40298, 11.32105
45.25093, -118.26637, 11.09076
45.25093, -118.12976, 13.05252
45.25093, -117.99316, 15.57976
45.25093, -117.85655, 19.87177
45.25093, -117.71994, 22.53253
45.25093, -117.58334, 24.78955
45.25093, -117.44673, 29.30875
45.25093, -117.31012, 24.07020
45.25093, -117.17352, 20.08831
45.25093, -117.03691, 13.58187
45.25093, -116.90030, 10.20379
45.25093, -116.76370, 5.97865
45.25093, -116.62709, 4.69223
45.25093, -116.49048, 4.84768
45.25093, -116.35388, 7.92961
45.35909, -125.09671, 0.00000
45.35909, -124.96010, 0.00000
45.35909, -124.82350, 0.00000
45.35909, -124.68689, 0.00000
45.35909, -124.55028, 0.00000
45.35909, -124.41368, 0.00000
45.35909, -124.27707, 0.00000
45.35909, -124.14046, 1.26449
45.35909, -124.00386, 40.55484
45.35909, -123.86725, 42.20049
45.35909, -123.73064, 26.14101
45.35909, -123.59404, 10.06960
45.35909, -123.45743, 3.70458
45.35909, -123.32082, 1.80677
45.35909, -123.18422, 1.17999
45.35909, -123.04761, 1.05108
45.35909, -122.91100, 1.11395
45.35909, -122.77439, 1.38254
45.35909, -122.63779, 1.88717
45.35909, -122.50118, 2.89047
45.35909, -122.36457, 4.96435
45.35909, -122.22797, 9.74065
45.35909, -122.09136, 20.14530
45.35909, -121.95475, 40.98726
45.35909, -121.81815, 70.01947
45.35909, -121.68154, 91.16420
45.35909, -121.54493, 96.20478
45.35909, -121.40833, 92.30627
45.35909, -121.27172, 85.25549
45.35909, -121.13511, 74.46977
45.35909, -120.99851, 61.87473
45.35909, -120.86190, 51.57443
45.35909, -120.72529, 45.21984
45.35909, -120.58869, 41.76932
45.35909, -120.45208, 40.85644
45.35909, -120.31547, 41.04426
45.35909, -120.17887, 41.15924
45.35909, -120.04226, 41.02782
45.35909, -119.90565, 39.43719
45.35909, -119.76905, 36.63667
45.35909, -119.63244, 30.54357
45.35909, -119.49583, 24.53114
45.35909, -119.35922, 20.07065
45.35909, -119.22262, 15.34204
45.35909, -119.08601, 12.86258
45.35909, -118.94940, 12.33680
45.35909, -118.81280, 11.72132
45.35909, -118.67619, 11.10784
45.35909, -118.53958, 9.22524
45.35909, -118.40298, 8.13812
45.35909, -118.26637, 7.81933
45.35909, -118.12976, 9.07262
45.35909, -117.99316, 10.60481
45.35909, -117.85655, 12.65292
45.35909, -117.71994, 14.66021
45.35909, -117.58334, 17.17185
45.35909, -117.44673, 16.14841
45.35909, -117.31012, 13.39131
45.35909, -117.17352, 8.29404
45.35909, -117.03691, 5.74836
45.35909, -116.90030, 3.43839
45.35909, -116.76370, 2.11075
45.35909, -116.62709, 1.65782
45.35909, -116.49048, 1.56814
45.35909, -116.35388, 1.96139
45.46725, -125.09671, 0.00000
45.46725, -124.96010, 0.00000
45.46725, -124.82350, 0.00000
45.46725, -124.68689, 0.00000
45.46725, -124.55028, 0.00000
45.46725, -124.41368, 0.00000
45.46725, -124.27707, 0.00000
45.46725, -124.14046, 0.85702
45.46725, -124.00386, 20.92501
45.46725, -123.86725, 30.25141
45.46725, -123.73064, 23.72308
45.46725, -123.59404, 12.20605
45.46725, -123.45743, 5.41410
45.46725, -123.32082, 2.64571
45.46725, -123.18422, 1.65192
45.46725, -123.04761, 1.41936
45.46725, -122.91100, 1.42875
45.46725, -122.77439, 1.70990
45.46725, -122.63779, 2.34132
45.46725, -122.50118, 3.61903
45.46725, -122.36457, 6.13184
45.46725, -122.22797, 12.05843
45.46725, -122.09136, 24.76982
45.46725, -121.95475, 49.33435
45.46725, -121.81815, 83.74826
45.46725, -121.68154, 104.34778
45.46725, -121.54493, 109.95740
45.46725, -121.40833, 106.32414
45.46725, -121.27172, 98.97114
45.46725, -121.13511, 85.75452
45.46725, -120.99851, 70.26686
45.46725, -120.86190, 56.94047
45.46725, -120.72529, 48.96105
45.46725, -120.58869, 45.26953
45.46725, -120.45208, 44.29012
45.46725, -120.31547, 44.58645
45.46725, -120.17887, 44.57997
45.46725, -120.04226, 42.96857
45.46725, -119.90565, 39.73517
45.46725, -119.76905, 33.46890
45.46725, -119.63244, 26.33332
45.46725, -119.49583, 19.81198
45.46725, -119.35922, 14.38471
45.46725, -119.22262, 10.20552
45.46725, -119.08601, 8.27901
45.46725, -118.94940, 8.20376
45.46725, -118.81280, 8.73274
45.46725, -118.67619, 8.96263
45.46725, -118.53958, 8.16645
45.46725, -118.40298, 7.26477
45.46725, -118.26637, 7.15240
45.46725, -118.12976, 8.17523
