latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00000, 0.00000
45.14277, -124.55028, 0.00000, 0.00000
45.14277, -124.41368, 0.00000, 0.00000
45.14277, -124.27707, 0.00000, 0.00001
45.14277, -124.14046, 13.41790, 0.00001
45.14277, -124.00386, 758.38165, 0.00002
45.14277, -123.86725, 369.64999, 0.00005
45.14277, -123.73064, 55.91230, 0.00037
45.14277, -123.59404, 15.82873, 0.00288
45.14277, -123.45743, 3.02600, 0.01851
45.14277, -123.32082, 1.22590, 0.09275
45.14277, -123.18422, 0.75353, 0.35728
45.14277, -123.04761, 0.66700, 1.05344
45.14277, -122.91100, 0.82360, 2.37703
45.14277, -122.77439, 1.11609, 4.11157
45.14277, -122.63779, 1.48761, 5.47017
45.14277, -122.50118, 2.15526, 5.62975
45.14277, -122.36457, 3.73642, 4.52572
45.14277, -122.22797, 7.76181, 2.89359
45.14277, -122.09136, 16.14834, 1.52773
45.14277, -121.95475, 32.00368, 0.72396
45.14277, -121.81815, 59.94078, 0.36487
45.14277, -121.68154, 80.32730, 0.24225
45.14277, -121.54493, 88.40632, 0.21718
45.14277, -121.40833, 89.59289, 0.22270
45.14277, -121.27172, 80.39576, 0.23405
45.14277, -121.13511, 72.76072, 0.24483
45.14277, -120.99851, 62.34004, 0.25040
45.14277, -120.86190, 56.50319, 0.24420
45.14277, -120.72529, 52.79992, 0.22237
45.14277, -120.58869, 51.45282, 0.18802
45.14277, -120.45208, 44.61393, 0.14963
45.14277, -120.31547, 46.26383, 0.11404
45.14277, -120.17887, 45.74733, 0.08303
45.14277, -120.04226, 59.41241, 0.05689
45.14277, -119.90565, 60.23806, 0.03726
45.14277, -119.76905, 78.14011, 0.02471
45.14277, -119.63244, 67.53930, 0.01696
45.14277, -119.49583, 98.14830, 0.01138
45.14277, -119.35922, 91.85077, 0.00720
45.14277, -119.22262, 73.77324, 0.00458
45.14277, -119.08601, 86.20318, 0.00327
45.14277, -118.94940, 79.59582, 0.00274
45.14277, -118.81280, 92.95116, 0.00270
45.14277, -118.67619, 54.83102, 0.00304
45.14277, -118.53958, 59.37271, 0.00352
45.14277, -118.40298, 67.18169, 0.00367
45.14277, -118.26637, 54.96255, 0.00318
45.14277, -118.12976, 47.36970, 0.00224
45.14277, -117.99316, 71.10133, 0.00134
45.14277, -117.85655, 103.43793, 0.00076
45.14277, -117.71994, 116.25853, 0.00044
45.14277, -117.58334, 144.36845, 0.00025
45.14277, -117.44673, 345.73590, 0.00015
45.14277, -117.31012, 125.93579, 0.00009
45.14277, -117.17352, 193.27932, 0.00006
45.14277, -117.03691, 220.38788, 0.00004
45.14277, -116.90030, 212.87123, 0.00003
45.14277, -116.76370, 205.05280, 0.00001
45.14277, -116.62709, 129.15482, 0.00001
45.14277, -116.49048, 208.49550, 0.00000
45.14277, -116.35388, 217.74986, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00000, 0.00000
45.25093, -124.55028, 0.00000, 0.00001
45.25093, -124.41368, 0.00000, 0.00003
45.25093, -124.27707, 0.00000, 0.00006
45.25093, -124.14046, 7.43011, 0.00009
45.25093, -124.00386, 199.10008, 0.00012
45.25093, -123.86725, 120.95669, 0.00023
45.25093, -123.73064, 50.66687, 0.00106
45.25093, -123.59404, 13.58728, 0.00706
45.25093, -123.45743, 3.59164, 0.04289
45.25093, -123.32082, 1.44430, 0.20958
45.25093, -123.18422, 0.88730, 0.79525
45.25093, -123.04761, 0.90728, 2.31867
45.25093, -122.91100, 1.05319, 5.18144
45.25093, -122.77439, 1.35162, 8.88081
45.25093, -122.63779, 2.06328, 11.70964
45.25093, -122.50118, 2.82363, 11.94457
45.25093, -122.36457, 4.60972, 9.52141
45.25093, -122.22797, 10.79341, 6.04648
45.25093, -122.09136, 21.22223, 3.18684
45.25093, -121.95475, 41.85413, 1.52811
45.25093, -121.81815, 75.78615, 0.79998
45.25093, -121.68154, 103.62337, 0.56047
45.25093, -121.54493, 113.42748, 0.51713
45.25093, -121.40833, 106.53084, 0.52861
45.25093, -121.27172, 98.18337, 0.54848
45.25093, -121.13511, 84.87253, 0.57326
45.25093, -120.99851, 71.44734, 0.59670
45.25093, -120.86190, 63.06032, 0.59730
45.25093, -120.72529, 56.89637, 0.55612
45.25093, -120.58869, 55.26770, 0.47664
45.25093, -120.45208, 52.45406, 0.38215
45.25093, -120.31547, 52.21810, 0.29341
45.25093, -120.17887, 53.91102, 0.21664
45.25093, -120.04226, 55.20809, 0.15267
45.25093, -119.90565, 56.81496, 0.10511
45.25093, -119.76905, 63.53756, 0.07458
45.25093, -119.63244, 54.12077, 0.05483
45.25093, -119.49583, 45.05848, 0.03965
45.25093, -119.35922, 48.84872, 0.02793
45.25093, -119.22262, 38.89310, 0.02032
45.25093, -119.08601, 43.39812, 0.01588
45.25093, -118.94940, 48.77801, 0.01330
45.25093, -118.81280, 45.57564, 0.01239
45.25093, -118.67619, 42.10662, 0.01331
45.25093, -118.53958, 35.33001, 0.01514
45.25093, -118.40298, 27.12115, 0.01578
45.25093, -118.26637, 17.37940, 0.01372
45.25093, -118.12976, 23.35649, 0.00974
45.25093, -117.99316, 37.02462, 0.00591
45.25093, -117.85655, 66.95630, 0.00341
45.25093, -117.71994, 74.09954, 0.00203
45.25093, -117.58334, 64.34502, 0.00123
45.25093, -117.44673, 107.42438, 0.00075
45.25093, -117.31012, 47.57709, 0.00050
45.25093, -117.17352, 47.72926, 0.00038
45.25093, -117.03691, 69.26315, 0.00029
45.25093, -116.90030, 25.26736, 0.00020
45.25093, -116.76370, 39.22095, 0.00011
45.25093, -116.62709, 48.62842, 0.00005
45.25093, -116.49048, 124.18390, 0.00002
45.25093, -116.35388, 109.30121, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00000, 0.00007
45.35909, -124.41368, 0.00000, 0.00018
45.35909, -124.27707, 0.00000, 0.00035
45.35909, -124.14046, 2.04654, 0.00054
45.35909, -124.00386, 70.03180, 0.00068
45.35909, -123.86725, 60.86831, 0.00100
45.35909, -123.73064, 26.24444, 0.00301
45.35909, -123.59404, 10.07182, 0.01571
45.35909, -123.45743, 3.75233, 0.08633
45.35909, -123.32082, 1.68647, 0.40364
45.35909, -123.18422, 1.16140, 1.49636
45.35909, -123.04761, 1.18337, 4.29790
45.35909, -122.91100, 1.18380, 9.49505
45.35909, -122.77439, 1.47954, 16.11495
45.35909, -122.63779, 2.06229, 21.05561
45.35909, -122.50118, 3.21163, 21.29200
45.35909, -122.36457, 5.85101, 16.83497
45.35909, -122.22797, 11.51017, 10.62155
45.35909, -122.09136, 25.46321, 5.58980
45.35909, -121.95475, 48.85780, 2.71345
45.35909, -121.81815, 86.22533, 1.47582
45.35909, -121.68154, 112.22192, 1.08752
45.35909, -121.54493, 118.07107, 1.02890
45.35909, -121.40833, 114.59271, 1.04867
45.35909, -121.27172, 106.00369, 1.07725
45.35909, -121.13511, 93.78873, 1.12972
45.35909, -120.99851, 77.10943, 1.20137
45.35909, -120.86190, 66.03715, 1.23564
45.35909, -120.72529, 58.60111, 1.17412
45.35909, -120.58869, 52.99069, 1.01666
45.35909, -120.45208, 53.32840, 0.81837
45.35909, -120.31547, 54.06543, 0.63172
45.35909, -120.17887, 57.04257, 0.47365
45.35909, -120.04226, 54.91363, 0.34558
45.35909, -119.90565, 51.56391, 0.25276
45.35909, -119.76905, 49.96858, 0.19367
45.35909, -119.63244, 41.24135, 0.15399
45.35909, -119.49583, 32.36060, 0.12227
45.35909, -119.35922, 27.58229, 0.09781
45.35909, -119.22262, 22.47453, 0.08079
45.35909, -119.08601, 19.91265, 0.06725
45.35909, -118.94940, 19.29311, 0.05536
45.35909, -118.81280, 22.97826, 0.04829
45.35909, -118.67619, 21.44868, 0.04890
45.35909, -118.53958, 22.06620, 0.05427
45.35909, -118.40298, 16.67237, 0.05633
45.35909, -118.26637, 15.58815, 0.04917
45.35909, -118.12976, 13.87278, 0.03520
45.35909, -117.99316, 26.02658, 0.02170
45.35909, -117.85655, 27.27611, 0.01283
45.35909, -117.71994, 39.33340, 0.00789
45.35909, -117.58334, 44.10313, 0.00500
45.35909, -117.44673, 60.09269, 0.00333
45.35909, -117.31012, 43.48151, 0.00253
45.35909, -117.17352, 19.96632, 0.00214
45.35909, -117.03691, 16.59162, 0.00177
45.35909, -116.90030, 8.04162, 0.00126
45.35909, -116.76370, 10.31160, 0.00072
45.35909, -116.62709, 6.99286, 0.00032
45.35909, -116.49048, 10.22440, 0.00011
45.35909, -116.35388, 19.25251, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00000, 0.00035
