latitude, longitude, count
45.14277, -125.09671, 0.88244
45.14277, -124.96010, 0.60141
45.14277, -124.82350, 0.44472
45.14277, -124.68689, 0.47460
45.14277, -124.55028, 0.57231
45.14277, -124.41368, 0.73281
45.14277, -124.27707, 0.97958
45.14277, -124.14046, 1.32575
45.14277, -124.00386, 1.60477
45.14277, -123.86725, 1.24134
45.14277, -123.73064, 0.54421
45.14277, -123.59404, 0.19307
45.14277, -123.45743, 0.08353
45.14277, -123.32082, 0.04955
45.14277, -123.18422, 0.03784
45.14277, -123.04761, 0.03423
45.14277, -122.91100, 0.03476
45.14277, -122.77439, 0.03857
45.14277, -122.63779, 0.04631
45.14277, -122.50118, 0.06018
45.14277, -122.36457, 0.08503
45.14277, -122.22797, 0.13084
45.14277, -122.09136, 0.21600
45.14277, -121.95475, 0.36199
45.14277, -121.81815, 0.55445
45.14277, -121.68154, 0.70179
45.14277, -121.54493, 0.73715
45.14277, -121.40833, 0.70239
45.14277, -121.27172, 0.64529
45.14277, -121.13511, 0.58128
45.14277, -120.99851, 0.51770
45.14277, -120.86190, 0.46326
45.14277, -120.72529, 0.42400
45.14277, -120.58869, 0.40062
45.14277, -120.45208, 0.38895
45.14277, -120.31547, 0.38379
45.14277, -120.17887, 0.38387
45.14277, -120.04226, 0.39031
45.14277, -119.90565, 0.39758
45.14277, -119.76905, 0.39161
45.14277, -119.63244, 0.36815
45.14277, -119.49583, 0.34100
45.14277, -119.35922, 0.32007
45.14277, -119.22262, 0.29905
45.14277, -119.08601, 0.26808
45.14277, -118.94940, 0.22880
45.14277, -118.81280, 0.18644
45.14277, -118.67619, 0.14508
45.14277, -118.53958, 0.11142
45.14277, -118.40298, 0.08948
45.14277, -118.26637, 0.07878
45.14277, -118.12976, 0.07754
45.14277, -117.99316, 0.08353
45.14277, -117.85655, 0.09241
45.14277, -117.71994, 0.09927
45.14277, -117.58334, 0.10345
45.14277, -117.44673, 0.10479
45.14277, -117.31012, 0.09852
45.14277, -117.17352, 0.08243
45.14277, -117.03691, 0.06278
45.14277, -116.90030, 0.04612
45.14277, -116.76370, 0.03470
45.14277, -116.62709, 0.02898
45.14277, -116.49048, 0.02843
45.14277, -116.39793, 0.02204
45.25093, -125.09671, 0.55592
45.25093, -124.96010, 0.30873
45.25093, -124.82350, 0.23349
45.25093, -124.68689, 0.25549
45.25093, -124.55028, 0.31579
45.25093, -124.41368, 0.41456
45.25093, -124.27707, 0.57183
45.25093, -124.14046, 0.82012
45.25093, -124.00386, 1.12746
45.25093, -123.86725, 1.10964
45.25093, -123.73064, 0.62644
45.25093, -123.59404, 0.26739
45.25093, -123.45743, 0.12085
45.25093, -123.32082, 0.06988
45.25093, -123.18422, 0.05140
45.25093, -123.04761, 0.04517
45.25093, -122.91100, 0.04503
45.25093, -122.77439, 0.04943
45.25093, -122.63779, 0.05902
45.25093, -122.50118, 0.07651
45.25093, -122.36457, 0.10802
45.25093, -122.22797, 0.16616
45.25093, -122.09136, 0.27361
45.25093, -121.95475, 0.45436
45.25093, -121.81815, 0.68249
45.25093, -121.68154, 0.84142
45.25093, -121.54493, 0.86943
45.25093, -121.40833, 0.82883
45.25093, -121.27172, 0.76718
45.25093, -121.13511, 0.69179
45.25093, -120.99851, 0.60998
45.25093, -120.86190, 0.53731
45.25093, -120.72529, 0.48511
45.25093, -120.58869, 0.45494
45.25093, -120.45208, 0.44068
45.25093, -120.31547, 0.43427
45.25093, -120.17887, 0.43193
45.25093, -120.04226, 0.43253
45.25093, -119.90565, 0.42801
45.25093, -119.76905, 0.40486
45.25093, -119.63244, 0.36369
45.25093, -119.49583, 0.31916
45.25093, -119.35922, 0.27813
45.25093, -119.22262, 0.23828
45.25093, -119.08601, 0.20106
45.25093, -118.94940, 0.17085
45.25093, -118.81280, 0.14462
45.25093, -118.67619, 0.11753
45.25093, -118.53958, 0.09297
45.25093, -118.40298, 0.07597
45.25093, -118.26637, 0.06751
45.25093, -118.12976, 0.06665
45.25093, -117.99316, 0.07163
45.25093, -117.85655, 0.07856
45.25093, -117.71994, 0.08305
45.25093, -117.58334, 0.08429
45.25093, -117.44673, 0.08149
45.25093, -117.31012, 0.07120
45.25093, -117.17352, 0.05466
45.25093, -117.03691, 0.03852
45.25093, -116.90030, 0.02667
45.25093, -116.76370, 0.01921
45.25093, -116.62709, 0.01550
45.25093, -116.49048, 0.01534
45.25093, -116.39793, 0.01280
45.35909, -125.09671, 0.32684
45.35909, -124.96010, 0.18242
45.35909, -124.82350, 0.13511
45.35909, -124.68689, 0.14632
45.35909, -124.55028, 0.18020
45.35909, -124.41368, 0.23711
45.35909, -124.27707, 0.33092
45.35909, -124.14046, 0.48950
45.35909, -124.00386, 0.73387
45.35909, -123.86725, 0.91107
45.35909, -123.73064, 0.69367
45.35909, -123.59404, 0.36242
45.35909, -123.45743, 0.17515
45.35909, -123.32082, 0.09843
45.35909, -123.18422, 0.06848
45.35909, -123.04761, 0.05727
45.35909, -122.91100, 0.05506
45.35909, -122.77439, 0.05902
45.35909, -122.63779, 0.06945
45.35909, -122.50118, 0.08935
45.35909, -122.36457, 0.12582
45.35909, -122.22797, 0.19351
45.35909, -122.09136, 0.31806
45.35909, -121.95475, 0.52258
45.35909, -121.81815, 0.76624
45.35909, -121.68154, 0.91861
45.35909, -121.54493, 0.93749
45.35909, -121.40833, 0.89749
45.35909, -121.27172, 0.83774
45.35909, -121.13511, 0.75530
45.35909, -120.99851, 0.65825
45.35909, -120.86190, 0.57072
45.35909, -120.72529, 0.50935
45.35909, -120.58869, 0.47582
45.35909, -120.45208, 0.46187
45.35909, -120.31547, 0.45653
45.35909, -120.17887, 0.45285
45.35909, -120.04226, 0.44638
45.35909, -119.90565, 0.42737
45.35909, -119.76905, 0.38676
45.35909, -119.63244, 0.33132
45.35909, -119.49583, 0.27410
45.35909, -119.35922, 0.21994
45.35909, -119.22262, 0.17238
45.35909, -119.08601, 0.13834
45.35909, -118.94940, 0.11937
45.35909, -118.81280, 0.10749
45.35909, -118.67619, 0.09325
45.35909, -118.53958, 0.07710
45.35909, -118.40298, 0.06466
45.35909, -118.26637, 0.05837
45.35909, -118.12976, 0.05810
45.35909, -117.99316, 0.06239
45.35909, -117.85655, 0.06780
