latitude, longitude, count
45.14277, -125.09671, 0.44535
45.14277, -124.96010, 0.31464
45.14277, -124.82350, 0.24814
45.14277, -124.68689, 0.27672
45.14277, -124.55028, 0.34400
45.14277, -124.41368, 0.45133
45.14277, -124.27707, 0.61641
45.14277, -124.14046, 0.85183
45.14277, -124.00386, 1.05457
45.14277, -123.86725, 0.83745
45.14277, -123.73064, 0.37924
45.14277, -123.59404, 0.14175
45.14277, -123.45743, 0.06593
45.14277, -123.32082, 0.04209
45.14277, -123.18422, 0.03411
45.14277, -123.04761, 0.03222
45.14277, -122.91100, 0.03369
45.14277, -122.77439, 0.03806
45.14277, -122.63779, 0.04606
45.14277, -122.50118, 0.05980
45.14277, -122.36457, 0.08375
45.14277, -122.22797, 0.12705
45.14277, -122.09136, 0.20637
45.14277, -121.95475, 0.34066
45.14277, -121.81815, 0.51563
45.14277, -121.68154, 0.64749
45.14277, -121.54493, 0.67725
45.14277, -121.40833, 0.64443
45.14277, -121.27172, 0.59225
45.14277, -121.13511, 0.53407
45.14277, -120.99851, 0.47612
45.14277, -120.86190, 0.42604
45.14277, -120.72529, 0.38926
45.14277, -120.58869, 0.36639
45.14277, -120.45208, 0.35364
45.14277, -120.31547, 0.34634
45.14277, -120.17887, 0.34339
45.14277, -120.04226, 0.34583
45.14277, -119.90565, 0.34883
45.14277, -119.76905, 0.34032
45.14277, -119.63244, 0.31696
45.14277, -119.49583, 0.29081
45.14277, -119.35922, 0.27034
45.14277, -119.22262, 0.25031
45.14277, -119.08601, 0.22282
45.14277, -118.94940, 0.18954
45.14277, -118.81280, 0.15462
45.14277, -118.67619, 0.12089
45.14277, -118.53958, 0.09343
45.14277, -118.40298, 0.07544
45.14277, -118.26637, 0.06657
45.14277, -118.12976, 0.06534
45.14277, -117.99316, 0.06989
45.14277, -117.85655, 0.07656
45.14277, -117.71994, 0.08132
45.14277, -117.58334, 0.08375
45.14277, -117.44673, 0.08385
45.14277, -117.31012, 0.07795
45.14277, -117.17352, 0.06452
45.14277, -117.03691, 0.04860
45.14277, -116.90030, 0.03526
45.14277, -116.76370, 0.02612
45.14277, -116.62709, 0.02135
45.14277, -116.49048, 0.02050
45.14277, -116.39793, 0.01568
45.25093, -125.09671, 0.28752
45.25093, -124.96010, 0.16602
45.25093, -124.82350, 0.13415
45.25093, -124.68689, 0.15354
45.25093, -124.55028, 0.19572
45.25093, -124.41368, 0.26327
45.25093, -124.27707, 0.37092
45.25093, -124.14046, 0.54313
45.25093, -124.00386, 0.76447
45.25093, -123.86725, 0.77488
45.25093, -123.73064, 0.45267
45.25093, -123.59404, 0.20196
45.25093, -123.45743, 0.09693
45.25093, -123.32082, 0.05983
45.25093, -123.18422, 0.04659
45.25093, -123.04761, 0.04277
45.25093, -122.91100, 0.04395
45.25093, -122.77439, 0.04917
45.25093, -122.63779, 0.05921
45.25093, -122.50118, 0.07671
45.25093, -122.36457, 0.10739
45.25093, -122.22797, 0.16291
45.25093, -122.09136, 0.26395
45.25093, -121.95475, 0.43179
45.25093, -121.81815, 0.64098
45.25093, -121.68154, 0.78409
45.25093, -121.54493, 0.80699
45.25093, -121.40833, 0.76842
45.25093, -121.27172, 0.71164
45.25093, -121.13511, 0.64255
45.25093, -120.99851, 0.56729
45.25093, -120.86190, 0.49989
45.25093, -120.72529, 0.45070
45.25093, -120.58869, 0.42116
45.25093, -120.45208, 0.40567
45.25093, -120.31547, 0.39690
45.25093, -120.17887, 0.39153
45.25093, -120.04226, 0.38863
45.25093, -119.90565, 0.38118
45.25093, -119.76905, 0.35754
45.25093, -119.63244, 0.31863
45.25093, -119.49583, 0.27742
45.25093, -119.35922, 0.23980
45.25093, -119.22262, 0.20383
45.25093, -119.08601, 0.17094
45.25093, -118.94940, 0.14492
45.25093, -118.81280, 0.12295
45.25093, -118.67619, 0.10046
45.25093, -118.53958, 0.08000
45.25093, -118.40298, 0.06573
45.25093, -118.26637, 0.05854
45.25093, -118.12976, 0.05764
45.25093, -117.99316, 0.06151
45.25093, -117.85655, 0.06683
45.25093, -117.71994, 0.06991
45.25093, -117.58334, 0.07020
45.25093, -117.44673, 0.06715
45.25093, -117.31012, 0.05807
45.25093, -117.17352, 0.04414
45.25093, -117.03691, 0.03080
45.25093, -116.90030, 0.02108
45.25093, -116.76370, 0.01495
45.25093, -116.62709, 0.01182
45.25093, -116.49048, 0.01144
45.25093, -116.39793, 0.00940
45.35909, -125.09671, 0.17994
45.35909, -124.96010, 0.10451
45.35909, -124.82350, 0.08283
45.35909, -124.68689, 0.09387
45.35909, -124.55028, 0.11915
45.35909, -124.41368, 0.16039
45.35909, -124.27707, 0.22801
45.35909, -124.14046, 0.34294
45.35909, -124.00386, 0.52348
45.35909, -123.86725, 0.66483
45.35909, -123.73064, 0.52111
45.35909, -123.59404, 0.28221
45.35909, -123.45743, 0.14311
45.35909, -123.32082, 0.08507
45.35909, -123.18422, 0.06245
45.35909, -123.04761, 0.05454
45.35909, -122.91100, 0.05412
45.35909, -122.77439, 0.05917
45.35909, -122.63779, 0.07029
45.35909, -122.50118, 0.09041
45.35909, -122.36457, 0.12629
45.35909, -122.22797, 0.19163
45.35909, -122.09136, 0.31007
45.35909, -121.95475, 0.50213
45.35909, -121.81815, 0.72801
45.35909, -121.68154, 0.86648
45.35909, -121.54493, 0.88115
45.35909, -121.40833, 0.84277
45.35909, -121.27172, 0.78719
45.35909, -121.13511, 0.71085
45.35909, -120.99851, 0.62061
45.35909, -120.86190, 0.53862
45.35909, -120.72529, 0.48034
45.35909, -120.58869, 0.44733
45.35909, -120.45208, 0.43195
45.35909, -120.31547, 0.42411
45.35909, -120.17887, 0.41759
45.35909, -120.04226, 0.40854
45.35909, -119.90565, 0.38839
45.35909, -119.76905, 0.34930
45.35909, -119.63244, 0.29764
45.35909, -119.49583, 0.24506
45.35909, -119.35922, 0.19574
45.35909, -119.22262, 0.15279
45.35909, -119.08601, 0.12227
45.35909, -118.94940, 0.10545
45.35909, -118.81280, 0.09518
45.35909, -118.67619, 0.08296
45.35909, -118.53958, 0.06897
45.35909, -118.40298, 0.05810
45.35909, -118.26637, 0.05253
45.35909, -118.12976, 0.05214
45.35909, -117.99316, 0.05564
45.35909, -117.85655, 0.05995
45.35909, -117.71994, 0.06189
45.35909, -117.58334, 0.06066
45.35909, -117.44673, 0.05505
45.35909, -117.31012, 0.04378
45.35909, -117.17352, 0.03047
45.35909, -117.03691, 0.01986
45.35909, -116.90030, 0.01300
45.35909, -116.76370, 0.00900
45.35909, -116.62709, 0.00705
45.35909, -116.49048, 0.00680
45.35909, -116.39793, 0.00557
45.46725, -125.09671, 0.15853
45.46725, -124.96010, 0.09251
45.46725, -124.82350, 0.07186
45.46725, -124.68689, 0.08040
45.46725, -124.55028, 0.10104
45.46725, -124.41368, 0.13471
45.46725, -124.27707, 0.18965
45.46725, -124.14046, 0.28302
45.46725, -124.00386, 0.43647
45.46725, -123.86725, 0.60717
45.46725, -123.73064, 0.58625
45.46725, -123.59404, 0.38260
45.46725, -123.45743, 0.21384
45.46725, -123.32082, 0.12713
45.46725, -123.18422, 0.08926
45.46725, -123.04761, 0.07427
45.46725, -122.91100, 0.07090
45.46725, -122.77439, 0.07544
45.46725, -122.63779, 0.08805
45.46725, -122.50118, 0.11211
45.46725, -122.36457, 0.15585
45.46725, -122.22797, 0.23612
45.46725, -122.09136, 0.38115
45.46725, -121.95475, 0.61125
45.46725, -121.81815, 0.86815
45.46725, -121.68154, 1.01173
45.46725, -121.54493, 1.02221
45.46725, -121.40833, 0.98361
45.46725, -121.27172, 0.92525
45.46725, -121.13511, 0.83349
45.46725, -120.99851, 0.71871
45.46725, -120.86190, 0.61520
45.46725, -120.72529, 0.54434
45.46725, -120.58869, 0.50699
45.46725, -120.45208, 0.49237
45.46725, -120.31547, 0.48629
45.46725, -120.17887, 0.47804
45.46725, -120.04226, 0.45988
45.46725, -119.90565, 0.42290
45.46725, -119.76905, 0.36540
45.46725, -119.63244, 0.29875
45.46725, -119.49583, 0.23359
45.46725, -119.35922, 0.17529
45.46725, -119.22262, 0.13040
45.46725, -119.08601, 0.10349
45.46725, -118.94940, 0.09236
45.46725, -118.81280, 0.08872
45.46725, -118.67619, 0.08231
45.46725, -118.53958, 0.07128
45.46725, -118.40298, 0.06136
45.46725, -118.26637, 0.05614
45.46725, -118.12976, 0.05604
45.46725, -117.99316, 0.05972
45.46725, -117.85655, 0.06390
45.46725, -117.71994, 0.06529
45.46725, -117.58334, 0.06265
45.46725, -117.44673, 0.05426
45.46725, -117.31012, 0.04046
45.46725, -117.17352, 0.02671
45.46725, -117.03691, 0.01692
45.46725, -116.90030, 0.01097
45.46725, -116.76370, 0.00761
45.46725, -116.62709, 0.00602
45.46725, -116.49048, 0.00585
45.46725, -116.39793, 0.00480
45.57541, -125.09671, 0.16015
45.57541, -124.96010, 0.09392
45.57541, -124.82350, 0.07159
45.57541, -124.68689, 0.07901
45.57541, -124.55028, 0.09806
45.57541, -124.41368, 0.12892
45.57541, -124.27707, 0.17843
45.57541, -124.14046, 0.26109
45.57541, -124.00386, 0.39776
45.57541, -123.86725, 0.57245
45.57541, -123.73064, 0.63013
45.57541, -123.59404, 0.48366
45.57541, -123.45743, 0.30469
45.57541, -123.32082, 0.18934
45.57541, -123.18422, 0.13104
45.57541, -123.04761, 0.10516
45.57541, -122.91100, 0.09690
45.57541, -122.77439, 0.10029
45.57541, -122.63779, 0.11481
45.57541, -122.50118, 0.14440
45.57541, -122.36457, 0.19939
45.57541, -122.22797, 0.30096
45.57541, -122.09136, 0.48349
45.57541, -121.95475, 0.76641
45.57541, -121.81815, 1.06765
45.57541, -121.68154, 1.22506
45.57541, -121.54493, 1.23633
