latitude, longitude, count
45.14277, -125.09671, 0.00000
45.14277, -124.96010, 0.00000
45.14277, -124.82350, 0.00000
45.14277, -124.68689, 0.00000
45.14277, -124.55028, 0.00000
45.14277, -124.41368, 0.00000
45.14277, -124.27707, 0.00000
45.14277, -124.14046, 0.02183
45.14277, -124.00386, 0.20645
45.14277, -123.86725, 0.11992
45.14277, -123.73064, 0.03346
45.14277, -123.59404, 0.00745
45.14277, -123.45743, 0.00228
45.14277, -123.32082, 0.00115
45.14277, -123.18422, 0.00087
45.14277, -123.04761, 0.00084
45.14277, -122.91100, 0.00096
45.14277, -122.77439, 0.00122
45.14277, -122.63779, 0.00171
45.14277, -122.50118, 0.00261
45.14277, -122.36457, 0.00436
45.14277, -122.22797, 0.00800
45.14277, -122.09136, 0.01581
45.14277, -121.95475, 0.03152
45.14277, -121.81815, 0.05561
45.14277, -121.68154, 0.07656
45.14277, -121.54493, 0.08283
45.14277, -121.40833, 0.07899
45.14277, -121.27172, 0.07173
45.14277, -121.13511, 0.06329
45.14277, -120.99851, 0.05478
45.14277, -120.86190, 0.04750
45.14277, -120.72529, 0.04222
45.14277, -120.58869, 0.03898
45.14277, -120.45208, 0.03718
45.14277, -120.31547, 0.03619
45.14277, -120.17887, 0.03583
45.14277, -120.04226, 0.03625
45.14277, -119.90565, 0.03679
45.14277, -119.76905, 0.03577
45.14277, -119.63244, 0.03275
45.14277, -119.49583, 0.02942
45.14277, -119.35922, 0.02685
45.14277, -119.22262, 0.02434
45.14277, -119.08601, 0.02087
45.14277, -118.94940, 0.01675
45.14277, -118.81280, 0.01264
45.14277, -118.67619, 0.00898
45.14277, -118.53958, 0.00627
45.14277, -118.40298, 0.00464
45.14277, -118.26637, 0.00385
45.14277, -118.12976, 0.00369
45.14277, -117.99316, 0.00398
45.14277, -117.85655, 0.00445
45.14277, -117.71994, 0.00480
45.14277, -117.58334, 0.00499
45.14277, -117.44673, 0.00502
45.14277, -117.31012, 0.00460
45.14277, -117.17352, 0.00363
45.14277, -117.03691, 0.00254
45.14277, -116.90030, 0.00168
45.14277, -116.76370, 0.00113
45.14277, -116.62709, 0.00082
45.14277, -116.49048, 0.00074
45.14277, -116.35388, 0.00069
45.25093, -125.09671, 0.00000
45.25093, -124.96010, 0.00000
45.25093, -124.82350, 0.00000
45.25093, -124.68689, 0.00000
45.25093, -124.55028, 0.00000
45.25093, -124.41368, 0.00000
45.25093, -124.27707, 0.00000
45.25093, -124.14046, 0.00714
45.25093, -124.00386, 0.12300
45.25093, -123.86725, 0.08843
45.25093, -123.73064, 0.03447
45.25093, -123.59404, 0.01018
45.25093, -123.45743, 0.00344
45.25093, -123.32082, 0.00173
45.25093, -123.18422, 0.00126
45.25093, -123.04761, 0.00119
45.25093, -122.91100, 0.00133
45.25093, -122.77439, 0.00168
45.25093, -122.63779, 0.00235
45.25093, -122.50118, 0.00360
45.25093, -122.36457, 0.00603
45.25093, -122.22797, 0.01107
45.25093, -122.09136, 0.02184
45.25093, -121.95475, 0.04306
45.25093, -121.81815, 0.07415
45.25093, -121.68154, 0.09874
45.25093, -121.54493, 0.10468
45.25093, -121.40833, 0.09997
45.25093, -121.27172, 0.09169
45.25093, -121.13511, 0.08098
45.25093, -120.99851, 0.06915
45.25093, -120.86190, 0.05870
45.25093, -120.72529, 0.05120
45.25093, -120.58869, 0.04673
45.25093, -120.45208, 0.04438
45.25093, -120.31547, 0.04305
45.25093, -120.17887, 0.04226
45.25093, -120.04226, 0.04188
45.25093, -119.90565, 0.04090
45.25093, -119.76905, 0.03772
45.25093, -119.63244, 0.03254
45.25093, -119.49583, 0.02724
45.25093, -119.35922, 0.02257
45.25093, -119.22262, 0.01826
45.25093, -119.08601, 0.01445
45.25093, -118.94940, 0.01150
45.25093, -118.81280, 0.00909
45.25093, -118.67619, 0.00683
45.25093, -118.53958, 0.00495
45.25093, -118.40298, 0.00375
45.25093, -118.26637, 0.00315
45.25093, -118.12976, 0.00304
45.25093, -117.99316, 0.00327
45.25093, -117.85655, 0.00361
45.25093, -117.71994, 0.00381
45.25093, -117.58334, 0.00383
45.25093, -117.44673, 0.00363
45.25093, -117.31012, 0.00302
45.25093, -117.17352, 0.00213
45.25093, -117.03691, 0.00134
45.25093, -116.90030, 0.00082
45.25093, -116.76370, 0.00052
45.25093, -116.62709, 0.00036
45.25093, -116.49048, 0.00031
45.25093, -116.35388, 0.00033
45.35909, -125.09671, 0.00000
45.35909, -124.96010, 0.00000
45.35909, -124.82350, 0.00000
45.35909, -124.68689, 0.00000
45.35909, -124.55028, 0.00000
45.35909, -124.41368, 0.00000
45.35909, -124.27707, 0.00000
45.35909, -124.14046, 0.00360
45.35909, -124.00386, 0.05987
45.35909, -123.86725, 0.05848
45.35909, -123.73064, 0.03437
45.35909, -123.59404, 0.01367
45.35909, -123.45743, 0.00522
45.35909, -123.32082, 0.00258
45.35909, -123.18422, 0.00177
45.35909, -123.04761, 0.00158
45.35909, -122.91100, 0.00171
45.35909, -122.77439, 0.00212
45.35909, -122.63779, 0.00293
45.35909, -122.50118, 0.00446
45.35909, -122.36457, 0.00747
45.35909, -122.22797, 0.01377
45.35909, -122.09136, 0.02714
45.35909, -121.95475, 0.05287
45.35909, -121.81815, 0.08837
45.35909, -121.68154, 0.11368
45.35909, -121.54493, 0.11876
45.35909, -121.40833, 0.11413
45.35909, -121.27172, 0.10582
45.35909, -121.13511, 0.09339
45.35909, -120.99851, 0.07849
45.35909, -120.86190, 0.06519
45.35909, -120.72529, 0.05591
45.35909, -120.58869, 0.05066
45.35909, -120.45208, 0.04811
45.35909, -120.31547, 0.04674
45.35909, -120.17887, 0.04564
45.35909, -120.04226, 0.04425
45.35909, -119.90565, 0.04136
45.35909, -119.76905, 0.03599
45.35909, -119.63244, 0.02918
45.35909, -119.49583, 0.02261
45.35909, -119.35922, 0.01682
45.35909, -119.22262, 0.01211
45.35909, -119.08601, 0.00894
45.35909, -118.94940, 0.00723
45.35909, -118.81280, 0.00617
45.35909, -118.67619, 0.00504
45.35909, -118.53958, 0.00387
45.35909, -118.40298, 0.00303
45.35909, -118.26637, 0.00261
45.35909, -118.12976, 0.00255
45.35909, -117.99316, 0.00274
45.35909, -117.85655, 0.00299
45.35909, -117.71994, 0.00310
45.35909, -117.58334, 0.00301
45.35909, -117.44673, 0.00264
45.35909, -117.31012, 0.00196
45.35909, -117.17352, 0.00122
45.35909, -117.03691, 0.00070
45.35909, -116.90030, 0.00040
45.35909, -116.76370, 0.00024
45.35909, -116.62709, 0.00016
45.35909, -116.49048, 0.00014
45.35909, -116.35388, 0.00014
45.46725, -125.09671, 0.00000
45.46725, -124.96010, 0.00000
45.46725, -124.82350, 0.00000
45.46725, -124.68689, 0.00000
45.46725, -124.55028, 0.00000
45.46725, -124.41368, 0.00000
45.46725, -124.27707, 0.00000
45.46725, -124.14046, 0.00248
45.46725, -124.00386, 0.03942
45.46725, -123.86725, 0.04460
45.46725, -123.73064, 0.03530
45.46725, -123.59404, 0.01840
45.46725, -123.45743, 0.00821
45.46725, -123.32082, 0.00414
45.46725, -123.18422, 0.00272
45.46725, -123.04761, 0.00231
45.46725, -122.91100, 0.00239
45.46725, -122.77439, 0.00288
45.46725, -122.63779, 0.00392
45.46725, -122.50118, 0.00592
45.46725, -122.36457, 0.00990
45.46725, -122.22797, 0.01824
45.46725, -122.09136, 0.03592
45.46725, -121.95475, 0.06917
45.46725, -121.81815, 0.11270
45.46725, -121.68154, 0.14124
45.46725, -121.54493, 0.14647
45.46725, -121.40833, 0.14193
45.46725, -121.27172, 0.13278
45.46725, -121.13511, 0.11671
45.46725, -120.99851, 0.09636
45.46725, -120.86190, 0.07843
45.46725, -120.72529, 0.06639
45.46725, -120.58869, 0.05996
45.46725, -120.45208, 0.05717
45.46725, -120.31547, 0.05578
45.46725, -120.17887, 0.05417
45.46725, -120.04226, 0.05122
45.46725, -119.90565, 0.04571
45.46725, -119.76905, 0.03762
45.46725, -119.63244, 0.02880
45.46725, -119.49583, 0.02077
45.46725, -119.35922, 0.01417
45.46725, -119.22262, 0.00952
45.46725, -119.08601, 0.00691
45.46725, -118.94940, 0.00581
45.46725, -118.81280, 0.00537
45.46725, -118.67619, 0.00476
45.46725, -118.53958, 0.00387
45.46725, -118.40298, 0.00314
45.46725, -118.26637, 0.00275
45.46725, -118.12976, 0.00271
