latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00000, 0.00000
45.14277, -124.55028, 0.00000, 0.00000
45.14277, -124.41368, 0.00000, 0.00000
45.14277, -124.27707, 0.00000, 0.00001
45.14277, -124.14046, 0.10548, 0.00001
45.14277, -124.00386, 1.92485, 0.00002
45.14277, -123.86725, 1.67481, 0.00005
45.14277, -123.73064, 0.49111, 0.00037
45.14277, -123.59404, 0.01862, 0.00288
45.14277, -123.45743, 0.00650, 0.01851
45.14277, -123.32082, 0.00310, 0.09275
45.14277, -123.18422, 0.00185, 0.35728
45.14277, -123.04761, 0.00174, 1.05344
45.14277, -122.91100, 0.00203, 2.37703
45.14277, -122.77439, 0.00225, 4.11157
45.14277, -122.63779, 0.00322, 5.47017
45.14277, -122.50118, 0.00512, 5.62975
45.14277, -122.36457, 0.00902, 4.52572
45.14277, -122.22797, 0.01737, 2.89359
45.14277, -122.09136, 0.03414, 1.52773
45.14277, -121.95475, 0.07104, 0.72396
45.14277, -121.81815, 0.13090, 0.36487
45.14277, -121.68154, 0.18119, 0.24225
45.14277, -121.54493, 0.22346, 0.21718
45.14277, -121.40833, 0.19574, 0.22270
45.14277, -121.27172, 0.18746, 0.23405
45.14277, -121.13511, 0.16274, 0.24483
45.14277, -120.99851, 0.13539, 0.25040
45.14277, -120.86190, 0.12099, 0.24420
45.14277, -120.72529, 0.10716, 0.22237
45.14277, -120.58869, 0.10057, 0.18802
45.14277, -120.45208, 0.09199, 0.14963
45.14277, -120.31547, 0.09463, 0.11404
45.14277, -120.17887, 0.10693, 0.08303
45.14277, -120.04226, 0.11129, 0.05689
45.14277, -119.90565, 0.10401, 0.03726
45.14277, -119.76905, 0.12778, 0.02471
45.14277, -119.63244, 0.13591, 0.01696
45.14277, -119.49583, 0.10081, 0.01138
45.14277, -119.35922, 0.11209, 0.00720
45.14277, -119.22262, 0.10429, 0.00458
45.14277, -119.08601, 0.10825, 0.00327
45.14277, -118.94940, 0.09484, 0.00274
45.14277, -118.81280, 0.09253, 0.00270
45.14277, -118.67619, 0.04464, 0.00304
45.14277, -118.53958, 0.02805, 0.00352
45.14277, -118.40298, 0.01902, 0.00367
45.14277, -118.26637, 0.01644, 0.00318
45.14277, -118.12976, 0.01714, 0.00224
45.14277, -117.99316, 0.01790, 0.00134
45.14277, -117.85655, 0.02546, 0.00076
45.14277, -117.71994, 0.02119, 0.00044
45.14277, -117.58334, 0.02519, 0.00025
45.14277, -117.44673, 0.04234, 0.00015
45.14277, -117.31012, 0.02684, 0.00009
45.14277, -117.17352, 0.05136, 0.00006
45.14277, -117.03691, 0.04372, 0.00004
45.14277, -116.90030, 0.01905, 0.00003
45.14277, -116.76370, 0.01426, 0.00001
45.14277, -116.62709, 0.04096, 0.00001
45.14277, -116.49048, 0.02775, 0.00000
45.14277, -116.35388, 0.01627, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00000, 0.00000
45.25093, -124.55028, 0.00000, 0.00001
45.25093, -124.41368, 0.00000, 0.00003
45.25093, -124.27707, 0.00000, 0.00006
45.25093, -124.14046, 0.02343, 0.00009
45.25093, -124.00386, 1.63718, 0.00012
45.25093, -123.86725, 0.73552, 0.00023
45.25093, -123.73064, 0.31850, 0.00106
45.25093, -123.59404, 0.03564, 0.00706
45.25093, -123.45743, 0.00737, 0.04289
45.25093, -123.32082, 0.00362, 0.20958
45.25093, -123.18422, 0.00261, 0.79525
45.25093, -123.04761, 0.00228, 2.31867
45.25093, -122.91100, 0.00266, 5.18144
45.25093, -122.77439, 0.00270, 8.88081
45.25093, -122.63779, 0.00422, 11.70964
45.25093, -122.50118, 0.00722, 11.94457
45.25093, -122.36457, 0.01147, 9.52141
45.25093, -122.22797, 0.02194, 6.04648
45.25093, -122.09136, 0.04448, 3.18684
45.25093, -121.95475, 0.09259, 1.52811
45.25093, -121.81815, 0.17105, 0.79998
45.25093, -121.68154, 0.22850, 0.56047
45.25093, -121.54493, 0.25123, 0.51713
45.25093, -121.40833, 0.24058, 0.52861
45.25093, -121.27172, 0.22113, 0.54848
45.25093, -121.13511, 0.18709, 0.57326
45.25093, -120.99851, 0.15720, 0.59670
45.25093, -120.86190, 0.13667, 0.59730
45.25093, -120.72529, 0.12023, 0.55612
45.25093, -120.58869, 0.11558, 0.47664
45.25093, -120.45208, 0.10659, 0.38215
45.25093, -120.31547, 0.10924, 0.29341
45.25093, -120.17887, 0.10729, 0.21664
45.25093, -120.04226, 0.10575, 0.15267
45.25093, -119.90565, 0.11023, 0.10511
45.25093, -119.76905, 0.10868, 0.07458
45.25093, -119.63244, 0.09061, 0.05483
45.25093, -119.49583, 0.06226, 0.03965
45.25093, -119.35922, 0.06939, 0.02793
45.25093, -119.22262, 0.05606, 0.02032
45.25093, -119.08601, 0.04334, 0.01588
45.25093, -118.94940, 0.04071, 0.01330
45.25093, -118.81280, 0.04051, 0.01239
45.25093, -118.67619, 0.02697, 0.01331
45.25093, -118.53958, 0.01573, 0.01514
45.25093, -118.40298, 0.01005, 0.01578
45.25093, -118.26637, 0.00784, 0.01372
45.25093, -118.12976, 0.00636, 0.00974
45.25093, -117.99316, 0.00872, 0.00591
45.25093, -117.85655, 0.01319, 0.00341
45.25093, -117.71994, 0.01398, 0.00203
45.25093, -117.58334, 0.01188, 0.00123
45.25093, -117.44673, 0.02174, 0.00075
45.25093, -117.31012, 0.02018, 0.00050
45.25093, -117.17352, 0.01354, 0.00038
45.25093, -117.03691, 0.00675, 0.00029
45.25093, -116.90030, 0.00429, 0.00020
45.25093, -116.76370, 0.00396, 0.00011
45.25093, -116.62709, 0.01204, 0.00005
45.25093, -116.49048, 0.00777, 0.00002
45.25093, -116.35388, 0.01303, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00000, 0.00007
45.35909, -124.41368, 0.00000, 0.00018
45.35909, -124.27707, 0.00000, 0.00035
45.35909, -124.14046, 0.00401, 0.00054
45.35909, -124.00386, 0.23984, 0.00068
45.35909, -123.86725, 0.28939, 0.00100
45.35909, -123.73064, 0.12531, 0.00301
45.35909, -123.59404, 0.04214, 0.01571
45.35909, -123.45743, 0.01106, 0.08633
45.35909, -123.32082, 0.00527, 0.40364
45.35909, -123.18422, 0.00347, 1.49636
45.35909, -123.04761, 0.00327, 4.29790
45.35909, -122.91100, 0.00335, 9.49505
45.35909, -122.77439, 0.00374, 16.11495
45.35909, -122.63779, 0.00556, 21.05561
45.35909, -122.50118, 0.00824, 21.29200
45.35909, -122.36457, 0.01450, 16.83497
45.35909, -122.22797, 0.02816, 10.62155
45.35909, -122.09136, 0.05716, 5.58980
45.35909, -121.95475, 0.11327, 2.71345
45.35909, -121.81815, 0.19444, 1.47582
45.35909, -121.68154, 0.25620, 1.08752
45.35909, -121.54493, 0.26866, 1.02890
45.35909, -121.40833, 0.26785, 1.04867
45.35909, -121.27172, 0.24522, 1.07725
45.35909, -121.13511, 0.21165, 1.12972
45.35909, -120.99851, 0.17722, 1.20137
45.35909, -120.86190, 0.14662, 1.23564
45.35909, -120.72529, 0.12319, 1.17412
45.35909, -120.58869, 0.11357, 1.01666
45.35909, -120.45208, 0.10809, 0.81837
45.35909, -120.31547, 0.10634, 0.63172
45.35909, -120.17887, 0.10903, 0.47365
45.35909, -120.04226, 0.10519, 0.34558
45.35909, -119.90565, 0.10034, 0.25276
45.35909, -119.76905, 0.08512, 0.19367
45.35909, -119.63244, 0.06780, 0.15399
45.35909, -119.49583, 0.05628, 0.12227
45.35909, -119.35922, 0.04250, 0.09781
45.35909, -119.22262, 0.03215, 0.08079
45.35909, -119.08601, 0.02239, 0.06725
45.35909, -118.94940, 0.02031, 0.05536
45.35909, -118.81280, 0.01859, 0.04829
45.35909, -118.67619, 0.01206, 0.04890
45.35909, -118.53958, 0.01032, 0.05427
45.35909, -118.40298, 0.00759, 0.05633
45.35909, -118.26637, 0.00521, 0.04917
45.35909, -118.12976, 0.00571, 0.03520
45.35909, -117.99316, 0.00570, 0.02170
45.35909, -117.85655, 0.00524, 0.01283
45.35909, -117.71994, 0.00830, 0.00789
45.35909, -117.58334, 0.00857, 0.00500
45.35909, -117.44673, 0.00751, 0.00333
45.35909, -117.31012, 0.01366, 0.00253
45.35909, -117.17352, 0.00451, 0.00214
45.35909, -117.03691, 0.00234, 0.00177
45.35909, -116.90030, 0.00166, 0.00126
45.35909, -116.76370, 0.00203, 0.00072
45.35909, -116.62709, 0.00251, 0.00032
45.35909, -116.49048, 0.00210, 0.00011
45.35909, -116.35388, 0.00235, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00000, 0.00035
