latitude, longitude, count
45.14277, -125.09671, 0.62636
45.14277, -124.96010, 0.44553
45.14277, -124.82350, 0.35415
45.14277, -124.68689, 0.39682
45.14277, -124.55028, 0.49506
45.14277, -124.41368, 0.65179
45.14277, -124.27707, 0.89347
45.14277, -124.14046, 1.23945
45.14277, -124.00386, 1.54073
45.14277, -123.86725, 1.22973
45.14277, -123.73064, 0.56143
45.14277, -123.59404, 0.21357
45.14277, -123.45743, 0.10253
45.14277, -123.32082, 0.06807
45.14277, -123.18422, 0.05724
45.14277, -123.04761, 0.05575
45.14277, -122.91100, 0.05977
45.14277, -122.77439, 0.06887
45.14277, -122.63779, 0.08468
45.14277, -122.50118, 0.11127
45.14277, -122.36457, 0.15726
45.14277, -122.22797, 0.24013
45.14277, -122.09136, 0.39171
45.14277, -121.95475, 0.64840
45.14277, -121.81815, 0.98326
45.14277, -121.68154, 1.23651
45.14277, -121.54493, 1.29509
45.14277, -121.40833, 1.23394
45.14277, -121.27172, 1.13553
45.14277, -121.13511, 1.02547
45.14277, -120.99851, 0.91570
45.14277, -120.86190, 0.82094
45.14277, -120.72529, 0.75166
45.14277, -120.58869, 0.70911
45.14277, -120.45208, 0.68602
45.14277, -120.31547, 0.67341
45.14277, -120.17887, 0.66919
45.14277, -120.04226, 0.67549
45.14277, -119.90565, 0.68296
45.14277, -119.76905, 0.66802
45.14277, -119.63244, 0.62411
45.14277, -119.49583, 0.57498
45.14277, -119.35922, 0.53753
45.14277, -119.22262, 0.50161
45.14277, -119.08601, 0.45126
45.14277, -118.94940, 0.38900
45.14277, -118.81280, 0.32216
45.14277, -118.67619, 0.25593
45.14277, -118.53958, 0.20110
45.14277, -118.40298, 0.16523
45.14277, -118.26637, 0.14840
45.14277, -118.12976, 0.14821
45.14277, -117.99316, 0.16106
45.14277, -117.85655, 0.17884
45.14277, -117.71994, 0.19217
45.14277, -117.58334, 0.19989
45.14277, -117.44673, 0.20182
45.14277, -117.31012, 0.18899
45.14277, -117.17352, 0.15747
45.14277, -117.03691, 0.11938
45.14277, -116.90030, 0.08716
45.14277, -116.76370, 0.06499
45.14277, -116.62709, 0.05353
45.14277, -116.49048, 0.05172
45.14277, -116.39793, 0.03971
45.25093, -125.09671, 0.40086
45.25093, -124.96010, 0.23319
45.25093, -124.82350, 0.19011
45.25093, -124.68689, 0.21878
45.25093, -124.55028, 0.28004
45.25093, -124.41368, 0.37824
45.25093, -124.27707, 0.53525
45.25093, -124.14046, 0.78739
45.25093, -124.00386, 1.11369
45.25093, -123.86725, 1.13519
45.25093, -123.73064, 0.66853
45.25093, -123.59404, 0.30278
45.25093, -123.45743, 0.14930
45.25093, -123.32082, 0.09558
45.25093, -123.18422, 0.07726
45.25093, -123.04761, 0.07329
45.25093, -122.91100, 0.07737
45.25093, -122.77439, 0.08844
45.25093, -122.63779, 0.10832
45.25093, -122.50118, 0.14218
45.25093, -122.36457, 0.20100
45.25093, -122.22797, 0.30698
45.25093, -122.09136, 0.49963
45.25093, -121.95475, 0.81968
45.25093, -121.81815, 1.21918
45.25093, -121.68154, 1.49369
45.25093, -121.54493, 1.53943
45.25093, -121.40833, 1.46775
45.25093, -121.27172, 1.36106
45.25093, -121.13511, 1.23066
45.25093, -120.99851, 1.08829
45.25093, -120.86190, 0.96083
45.25093, -120.72529, 0.86816
45.25093, -120.58869, 0.81312
45.25093, -120.45208, 0.78502
45.25093, -120.31547, 0.76978
45.25093, -120.17887, 0.76103
45.25093, -120.04226, 0.75706
45.25093, -119.90565, 0.74425
45.25093, -119.76905, 0.69987
45.25093, -119.63244, 0.62560
45.25093, -119.49583, 0.54687
45.25093, -119.35922, 0.47537
45.25093, -119.22262, 0.40734
45.25093, -119.08601, 0.34553
45.25093, -118.94940, 0.29720
45.25093, -118.81280, 0.25621
45.25093, -118.67619, 0.21280
45.25093, -118.53958, 0.17226
45.25093, -118.40298, 0.14394
45.25093, -118.26637, 0.13040
45.25093, -118.12976, 0.13058
45.25093, -117.99316, 0.14150
45.25093, -117.85655, 0.15576
45.25093, -117.71994, 0.16477
45.25093, -117.58334, 0.16705
45.25093, -117.44673, 0.16111
45.25093, -117.31012, 0.14034
45.25093, -117.17352, 0.10740
45.25093, -117.03691, 0.07544
45.25093, -116.90030, 0.05196
45.25093, -116.76370, 0.03712
45.25093, -116.62709, 0.02956
45.25093, -116.49048, 0.02880
45.25093, -116.39793, 0.02377
45.35909, -125.09671, 0.24699
45.35909, -124.96010, 0.14465
45.35909, -124.82350, 0.11583
45.35909, -124.68689, 0.13213
45.35909, -124.55028, 0.16858
45.35909, -124.41368, 0.22812
45.35909, -124.27707, 0.32615
45.35909, -124.14046, 0.49355
45.35909, -124.00386, 0.75819
45.35909, -123.86725, 0.96943
45.35909, -123.73064, 0.76628
45.35909, -123.59404, 0.42050
45.35909, -123.45743, 0.21811
45.35909, -123.32082, 0.13395
45.35909, -123.18422, 0.10199
45.35909, -123.04761, 0.09219
45.35909, -122.91100, 0.09419
45.35909, -122.77439, 0.10546
