latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00000, 0.00000
45.14277, -124.55028, 0.00000, 0.00000
45.14277, -124.41368, 0.00000, 0.00000
45.14277, -124.27707, 0.00000, 0.00001
45.14277, -124.14046, 10.48663, 0.00001
45.14277, -124.00386, 151.00789, 0.00002
45.14277, -123.86725, 105.25587, 0.00005
45.14277, -123.73064, 31.21100, 0.00037
45.14277, -123.59404, 6.90919, 0.00288
45.14277, -123.45743, 1.99466, 0.01851
45.14277, -123.32082, 0.93655, 0.09275
45.14277, -123.18422, 0.66618, 0.35728
45.14277, -123.04761, 0.62187, 1.05344
45.14277, -122.91100, 0.68997, 2.37703
45.14277, -122.77439, 0.86777, 4.11157
45.14277, -122.63779, 1.21567, 5.47017
45.14277, -122.50118, 1.89081, 5.62975
45.14277, -122.36457, 3.26988, 4.52572
45.14277, -122.22797, 6.26732, 2.89359
45.14277, -122.09136, 12.98818, 1.52773
45.14277, -121.95475, 27.00453, 0.72396
45.14277, -121.81815, 49.19849, 0.36487
45.14277, -121.68154, 69.12400, 0.24225
45.14277, -121.54493, 75.48496, 0.21718
45.14277, -121.40833, 72.07539, 0.22270
45.14277, -121.27172, 65.26614, 0.23405
45.14277, -121.13511, 57.41279, 0.24483
45.14277, -120.99851, 49.71028, 0.25040
45.14277, -120.86190, 43.35316, 0.24420
45.14277, -120.72529, 39.05122, 0.22237
45.14277, -120.58869, 36.81590, 0.18802
45.14277, -120.45208, 36.11803, 0.14963
45.14277, -120.31547, 36.34829, 0.11404
45.14277, -120.17887, 37.39198, 0.08303
45.14277, -120.04226, 39.46012, 0.05689
45.14277, -119.90565, 41.89313, 0.03726
45.14277, -119.76905, 42.74841, 0.02471
45.14277, -119.63244, 41.32379, 0.01696
45.14277, -119.49583, 39.61000, 0.01138
45.14277, -119.35922, 39.20782, 0.00720
45.14277, -119.22262, 39.21229, 0.00458
45.14277, -119.08601, 37.67646, 0.00327
45.14277, -118.94940, 34.18259, 0.00274
45.14277, -118.81280, 29.13847, 0.00270
45.14277, -118.67619, 23.28282, 0.00304
45.14277, -118.53958, 18.29812, 0.00352
45.14277, -118.40298, 15.37230, 0.00367
45.14277, -118.26637, 14.73773, 0.00318
45.14277, -118.12976, 16.46906, 0.00224
45.14277, -117.99316, 20.65132, 0.00134
45.14277, -117.85655, 26.53192, 0.00076
45.14277, -117.71994, 32.45134, 0.00044
45.14277, -117.58334, 37.81276, 0.00025
45.14277, -117.44673, 42.11142, 0.00015
45.14277, -117.31012, 42.27754, 0.00009
45.14277, -117.17352, 36.33312, 0.00006
45.14277, -117.03691, 27.57517, 0.00004
45.14277, -116.90030, 19.92571, 0.00003
45.14277, -116.76370, 14.72698, 0.00001
45.14277, -116.62709, 12.01614, 0.00001
45.14277, -116.49048, 12.37770, 0.00000
45.14277, -116.35388, 12.45908, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00000, 0.00000
45.25093, -124.55028, 0.00000, 0.00001
45.25093, -124.41368, 0.00000, 0.00003
45.25093, -124.27707, 0.00000, 0.00006
45.25093, -124.14046, 3.34922, 0.00009
45.25093, -124.00386, 88.00804, 0.00012
45.25093, -123.86725, 75.27719, 0.00023
45.25093, -123.73064, 30.45078, 0.00106
45.25093, -123.59404, 8.78925, 0.00706
45.25093, -123.45743, 2.80070, 0.04289
45.25093, -123.32082, 1.31432, 0.20958
45.25093, -123.18422, 0.90853, 0.79525
45.25093, -123.04761, 0.82844, 2.31867
45.25093, -122.91100, 0.90731, 5.18144
45.25093, -122.77439, 1.13488, 8.88081
45.25093, -122.63779, 1.58815, 11.70964
45.25093, -122.50118, 2.47324, 11.94457
45.25093, -122.36457, 4.28634, 9.52141
45.25093, -122.22797, 8.22688, 6.04648
45.25093, -122.09136, 17.00774, 3.18684
45.25093, -121.95475, 34.96533, 1.52811
45.25093, -121.81815, 62.14990, 0.79998
45.25093, -121.68154, 84.42152, 0.56047
45.25093, -121.54493, 90.23663, 0.51713
45.25093, -121.40833, 86.16961, 0.52861
45.25093, -121.27172, 78.72980, 0.54848
45.25093, -121.13511, 69.27863, 0.57326
45.25093, -120.99851, 59.13088, 0.59670
45.25093, -120.86190, 50.44685, 0.59730
45.25093, -120.72529, 44.56540, 0.55612
45.25093, -120.58869, 41.53133, 0.47664
45.25093, -120.45208, 40.54200, 0.38215
45.25093, -120.31547, 40.63410, 0.29341
45.25093, -120.17887, 41.37855, 0.21664
45.25093, -120.04226, 42.66560, 0.15267
45.25093, -119.90565, 43.46576, 0.10511
45.25093, -119.76905, 41.91713, 0.07458
45.25093, -119.63244, 38.01958, 0.05483
45.25093, -119.49583, 33.79643, 0.03965
45.25093, -119.35922, 30.24162, 0.02793
45.25093, -119.22262, 27.00018, 0.02032
45.25093, -119.08601, 24.07097, 0.01588
45.25093, -118.94940, 21.82683, 0.01330
45.25093, -118.81280, 19.59259, 0.01239
45.25093, -118.67619, 16.53818, 0.01331
45.25093, -118.53958, 13.45901, 0.01514
45.25093, -118.40298, 11.51351, 0.01578
45.25093, -118.26637, 11.11858, 0.01372
45.25093, -118.12976, 12.41211, 0.00974
45.25093, -117.99316, 15.43907, 0.00591
45.25093, -117.85655, 19.52708, 0.00341
45.25093, -117.71994, 23.28445, 0.00203
45.25093, -117.58334, 26.08146, 0.00123
45.25093, -117.44673, 27.22100, 0.00075
45.25093, -117.31012, 24.80480, 0.00050
45.25093, -117.17352, 19.06449, 0.00038
45.25093, -117.03691, 13.09083, 0.00029
45.25093, -116.90030, 8.75558, 0.00020
45.25093, -116.76370, 6.10870, 0.00011
45.25093, -116.62709, 4.76287, 0.00005
45.25093, -116.49048, 4.72086, 0.00002
45.25093, -116.35388, 5.53823, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00000, 0.00007
45.35909, -124.41368, 0.00000, 0.00018
45.35909, -124.27707, 0.00000, 0.00035
45.35909, -124.14046, 1.51477, 0.00054
45.35909, -124.00386, 38.34509, 0.00068
45.35909, -123.86725, 44.88085, 0.00100
45.35909, -123.73064, 27.31104, 0.00301
45.35909, -123.59404, 10.61832, 0.01571
45.35909, -123.45743, 3.85008, 0.08633
45.35909, -123.32082, 1.79558, 0.40364
45.35909, -123.18422, 1.17760, 1.49636
45.35909, -123.04761, 1.02262, 4.29790
45.35909, -122.91100, 1.08378, 9.49505
45.35909, -122.77439, 1.32976, 16.11495
45.35909, -122.63779, 1.84265, 21.05561
45.35909, -122.50118, 2.85948, 21.29200
45.35909, -122.36457, 4.95807, 16.83497
45.35909, -122.22797, 9.53354, 10.62155
45.35909, -122.09136, 19.67365, 5.58980
45.35909, -121.95475, 39.88461, 2.71345
45.35909, -121.81815, 68.67601, 1.47582
45.35909, -121.68154, 89.89885, 1.08752
45.35909, -121.54493, 94.48035, 1.02890
45.35909, -121.40833, 90.64609, 1.04867
45.35909, -121.27172, 83.64829, 1.07725
45.35909, -121.13511, 73.48700, 1.12972
45.35909, -120.99851, 61.64988, 1.20137
45.35909, -120.86190, 51.38630, 1.23564
45.35909, -120.72529, 44.58173, 1.17412
45.35909, -120.58869, 41.20463, 1.01666
45.35909, -120.45208, 40.19296, 0.81837
45.35909, -120.31547, 40.28248, 0.63172
45.35909, -120.17887, 40.68106, 0.47365
45.35909, -120.04226, 40.85819, 0.34558
45.35909, -119.90565, 39.60673, 0.25276
45.35909, -119.76905, 35.77381, 0.19367
45.35909, -119.63244, 30.22004, 0.15399
45.35909, -119.49583, 24.61198, 0.12227
45.35909, -119.35922, 19.56080, 0.09781
45.35909, -119.22262, 15.42035, 0.08079
45.35909, -119.08601, 12.85603, 0.06725
45.35909, -118.94940, 11.95485, 0.05536
45.35909, -118.81280, 11.69914, 0.04829
45.35909, -118.67619, 10.77911, 0.04890
45.35909, -118.53958, 9.28453, 0.05427
45.35909, -118.40298, 8.18881, 0.05633
45.35909, -118.26637, 8.02819, 0.04917
45.35909, -118.12976, 8.99400, 0.03520
45.35909, -117.99316, 11.08893, 0.02170
45.35909, -117.85655, 13.74044, 0.01283
45.35909, -117.71994, 15.91612, 0.00789
45.35909, -117.58334, 17.02526, 0.00500
45.35909, -117.44673, 16.31352, 0.00333
45.35909, -117.31012, 13.07124, 0.00253
45.35909, -117.17352, 8.76179, 0.00214
45.35909, -117.03691, 5.37631, 0.00177
45.35909, -116.90030, 3.31701, 0.00126
45.35909, -116.76370, 2.19372, 0.00072
45.35909, -116.62709, 1.65537, 0.00032
45.35909, -116.49048, 1.61518, 0.00011
45.35909, -116.35388, 1.86017, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00000, 0.00035
