latitude, longitude, count
45.14277, -125.09671, 0.03983
45.14277, -124.96010, 0.02606
45.14277, -124.82350, 0.01878
45.14277, -124.68689, 0.01998
45.14277, -124.55028, 0.02419
45.14277, -124.41368, 0.03115
45.14277, -124.27707, 0.04195
45.14277, -124.14046, 0.05730
45.14277, -124.00386, 0.07009
45.14277, -123.86725, 0.05458
45.14277, -123.73064, 0.02381
45.14277, -123.59404, 0.00823
45.14277, -123.45743, 0.00332
45.14277, -123.32082, 0.00175
45.14277, -123.18422, 0.00114
45.14277, -123.04761, 0.00088
45.14277, -122.91100, 0.00075
45.14277, -122.77439, 0.00071
45.14277, -122.63779, 0.00073
45.14277, -122.50118, 0.00082
45.14277, -122.36457, 0.00102
45.14277, -122.22797, 0.00142
45.14277, -122.09136, 0.00219
45.14277, -121.95475, 0.00349
45.14277, -121.81815, 0.00517
45.14277, -121.68154, 0.00636
45.14277, -121.54493, 0.00651
45.14277, -121.40833, 0.00604
45.14277, -121.27172, 0.00540
45.14277, -121.13511, 0.00471
45.14277, -120.99851, 0.00404
45.14277, -120.86190, 0.00345
45.14277, -120.72529, 0.00298
45.14277, -120.58869, 0.00264
45.14277, -120.45208, 0.00240
45.14277, -120.31547, 0.00220
45.14277, -120.17887, 0.00205
45.14277, -120.04226, 0.00194
45.14277, -119.90565, 0.00184
45.14277, -119.76905, 0.00169
45.14277, -119.63244, 0.00148
45.14277, -119.49583, 0.00126
45.14277, -119.35922, 0.00108
45.14277, -119.22262, 0.00090
45.14277, -119.08601, 0.00071
45.14277, -118.94940, 0.00052
45.14277, -118.81280, 0.00036
45.14277, -118.67619, 0.00024
45.14277, -118.53958, 0.00015
45.14277, -118.40298, 0.00010
45.14277, -118.26637, 0.00007
45.14277, -118.12976, 0.00006
45.14277, -117.99316, 0.00005
45.14277, -117.85655, 0.00004
45.14277, -117.71994, 0.00004
45.14277, -117.58334, 0.00003
45.14277, -117.44673, 0.00003
45.14277, -117.31012, 0.00002
45.14277, -117.17352, 0.00001
45.14277, -117.03691, 0.00001
45.14277, -116.90030, 0.00001
