latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00000, 0.00000
45.14277, -124.55028, 0.00000, 0.00000
45.14277, -124.41368, 0.00000, 0.00000
45.14277, -124.27707, 0.00000, 0.00001
45.14277, -124.14046, 28.01362, 0.00001
45.14277, -124.00386, 564.32264, 0.00002
45.14277, -123.86725, 336.08570, 0.00005
45.14277, -123.73064, 29.02630, 0.00037
45.14277, -123.59404, 4.11046, 0.00288
45.14277, -123.45743, 1.46989, 0.01851
45.14277, -123.32082, 0.82708, 0.09275
45.14277, -123.18422, 0.71800, 0.35728
45.14277, -123.04761, 0.71156, 1.05344
45.14277, -122.91100, 0.82611, 2.37703
45.14277, -122.77439, 1.12324, 4.11157
45.14277, -122.63779, 1.35511, 5.47017
45.14277, -122.50118, 2.42307, 5.62975
45.14277, -122.36457, 4.19603, 4.52572
45.14277, -122.22797, 7.95651, 2.89359
45.14277, -122.09136, 15.73251, 1.52773
45.14277, -121.95475, 30.59100, 0.72396
45.14277, -121.81815, 60.01014, 0.36487
45.14277, -121.68154, 83.60740, 0.24225
45.14277, -121.54493, 92.90717, 0.21718
45.14277, -121.40833, 94.26294, 0.22270
45.14277, -121.27172, 83.23135, 0.23405
45.14277, -121.13511, 70.01892, 0.24483
45.14277, -120.99851, 65.29655, 0.25040
45.14277, -120.86190, 53.45018, 0.24420
45.14277, -120.72529, 49.15122, 0.22237
45.14277, -120.58869, 42.70843, 0.18802
45.14277, -120.45208, 50.18380, 0.14963
45.14277, -120.31547, 47.89479, 0.11404
45.14277, -120.17887, 50.72472, 0.08303
45.14277, -120.04226, 51.51061, 0.05689
45.14277, -119.90565, 52.27021, 0.03726
45.14277, -119.76905, 56.07927, 0.02471
45.14277, -119.63244, 82.56573, 0.01696
45.14277, -119.49583, 90.45283, 0.01138
45.14277, -119.35922, 69.35365, 0.00720
45.14277, -119.22262, 71.52799, 0.00458
45.14277, -119.08601, 106.13501, 0.00327
45.14277, -118.94940, 59.36185, 0.00274
45.14277, -118.81280, 87.34619, 0.00270
45.14277, -118.67619, 60.56920, 0.00304
45.14277, -118.53958, 35.14059, 0.00352
45.14277, -118.40298, 44.75552, 0.00367
45.14277, -118.26637, 40.43797, 0.00318
45.14277, -118.12976, 39.01831, 0.00224
45.14277, -117.99316, 57.83652, 0.00134
45.14277, -117.85655, 97.60232, 0.00076
45.14277, -117.71994, 144.07540, 0.00044
45.14277, -117.58334, 179.42272, 0.00025
45.14277, -117.44673, 122.72777, 0.00015
45.14277, -117.31012, 160.57888, 0.00009
45.14277, -117.17352, 260.00652, 0.00006
45.14277, -117.03691, 304.15062, 0.00004
45.14277, -116.90030, 86.96593, 0.00003
45.14277, -116.76370, 152.08960, 0.00001
45.14277, -116.62709, 94.65812, 0.00001
45.14277, -116.49048, 303.20997, 0.00000
45.14277, -116.35388, 429.05830, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00000, 0.00000
45.25093, -124.55028, 0.00000, 0.00001
45.25093, -124.41368, 0.00000, 0.00003
45.25093, -124.27707, 0.00000, 0.00006
45.25093, -124.14046, 4.53482, 0.00009
45.25093, -124.00386, 229.47449, 0.00012
45.25093, -123.86725, 218.28511, 0.00023
45.25093, -123.73064, 41.58076, 0.00106
45.25093, -123.59404, 8.18184, 0.00706
45.25093, -123.45743, 2.77655, 0.04289
45.25093, -123.32082, 1.12212, 0.20958
45.25093, -123.18422, 0.91425, 0.79525
45.25093, -123.04761, 0.91098, 2.31867
45.25093, -122.91100, 1.08667, 5.18144
45.25093, -122.77439, 1.26264, 8.88081
45.25093, -122.63779, 1.83381, 11.70964
45.25093, -122.50118, 3.07367, 11.94457
45.25093, -122.36457, 4.79689, 9.52141
45.25093, -122.22797, 9.84592, 6.04648
45.25093, -122.09136, 20.51593, 3.18684
45.25093, -121.95475, 40.59174, 1.52811
45.25093, -121.81815, 71.82773, 0.79998
45.25093, -121.68154, 99.49608, 0.56047
45.25093, -121.54493, 104.82196, 0.51713
45.25093, -121.40833, 105.86236, 0.52861
45.25093, -121.27172, 93.52859, 0.54848
45.25093, -121.13511, 82.31176, 0.57326
45.25093, -120.99851, 71.80622, 0.59670
45.25093, -120.86190, 61.31186, 0.59730
45.25093, -120.72529, 54.82373, 0.55612
45.25093, -120.58869, 49.70810, 0.47664
45.25093, -120.45208, 50.55540, 0.38215
45.25093, -120.31547, 53.22959, 0.29341
45.25093, -120.17887, 54.20161, 0.21664
45.25093, -120.04226, 52.02346, 0.15267
45.25093, -119.90565, 58.82989, 0.10511
45.25093, -119.76905, 60.74664, 0.07458
45.25093, -119.63244, 53.79889, 0.05483
45.25093, -119.49583, 50.03122, 0.03965
45.25093, -119.35922, 49.67254, 0.02793
45.25093, -119.22262, 39.07466, 0.02032
45.25093, -119.08601, 46.86495, 0.01588
45.25093, -118.94940, 35.46563, 0.01330
45.25093, -118.81280, 38.41123, 0.01239
45.25093, -118.67619, 34.18241, 0.01331
45.25093, -118.53958, 27.95269, 0.01514
45.25093, -118.40298, 28.87514, 0.01578
45.25093, -118.26637, 27.76931, 0.01372
45.25093, -118.12976, 24.59919, 0.00974
45.25093, -117.99316, 23.94207, 0.00591
45.25093, -117.85655, 38.84819, 0.00341
45.25093, -117.71994, 36.89946, 0.00203
45.25093, -117.58334, 53.13510, 0.00123
45.25093, -117.44673, 103.89510, 0.00075
45.25093, -117.31012, 124.47978, 0.00050
45.25093, -117.17352, 90.90833, 0.00038
45.25093, -117.03691, 34.56875, 0.00029
45.25093, -116.90030, 57.70642, 0.00020
45.25093, -116.76370, 37.57351, 0.00011
45.25093, -116.62709, 29.13644, 0.00005
45.25093, -116.49048, 52.38246, 0.00002
45.25093, -116.35388, 131.26256, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00000, 0.00007
45.35909, -124.41368, 0.00000, 0.00018
45.35909, -124.27707, 0.00000, 0.00035
45.35909, -124.14046, 3.30000, 0.00054
45.35909, -124.00386, 76.38667, 0.00068
45.35909, -123.86725, 90.15563, 0.00100
45.35909, -123.73064, 34.62045, 0.00301
45.35909, -123.59404, 7.91326, 0.01571
45.35909, -123.45743, 3.17271, 0.08633
45.35909, -123.32082, 1.67880, 0.40364
45.35909, -123.18422, 1.17359, 1.49636
45.35909, -123.04761, 1.05953, 4.29790
45.35909, -122.91100, 1.42435, 9.49505
45.35909, -122.77439, 1.84813, 16.11495
45.35909, -122.63779, 2.32207, 21.05561
45.35909, -122.50118, 3.96907, 21.29200
45.35909, -122.36457, 6.02225, 16.83497
45.35909, -122.22797, 11.77295, 10.62155
45.35909, -122.09136, 24.12113, 5.58980
45.35909, -121.95475, 47.20877, 2.71345
45.35909, -121.81815, 83.68191, 1.47582
45.35909, -121.68154, 108.51623, 1.08752
45.35909, -121.54493, 116.15924, 1.02890
45.35909, -121.40833, 112.33456, 1.04867
45.35909, -121.27172, 102.70624, 1.07725
45.35909, -121.13511, 91.14988, 1.12972
45.35909, -120.99851, 77.06552, 1.20137
45.35909, -120.86190, 64.90114, 1.23564
45.35909, -120.72529, 57.15426, 1.17412
45.35909, -120.58869, 54.05531, 1.01666
45.35909, -120.45208, 51.50541, 0.81837
45.35909, -120.31547, 52.07111, 0.63172
45.35909, -120.17887, 54.57833, 0.47365
45.35909, -120.04226, 55.81729, 0.34558
45.35909, -119.90565, 52.33617, 0.25276
45.35909, -119.76905, 45.07121, 0.19367
45.35909, -119.63244, 38.84358, 0.15399
45.35909, -119.49583, 30.41242, 0.12227
45.35909, -119.35922, 29.15517, 0.09781
45.35909, -119.22262, 23.79925, 0.08079
45.35909, -119.08601, 20.55229, 0.06725
45.35909, -118.94940, 21.81180, 0.05536
45.35909, -118.81280, 19.50698, 0.04829
45.35909, -118.67619, 22.03189, 0.04890
45.35909, -118.53958, 16.35043, 0.05427
45.35909, -118.40298, 15.36655, 0.05633
45.35909, -118.26637, 15.99224, 0.04917
45.35909, -118.12976, 17.42571, 0.03520
45.35909, -117.99316, 21.57244, 0.02170
45.35909, -117.85655, 28.21167, 0.01283
45.35909, -117.71994, 32.44376, 0.00789
45.35909, -117.58334, 38.05170, 0.00500
45.35909, -117.44673, 41.54932, 0.00333
45.35909, -117.31012, 34.07573, 0.00253
45.35909, -117.17352, 25.10909, 0.00214
45.35909, -117.03691, 16.20971, 0.00177
45.35909, -116.90030, 10.02936, 0.00126
45.35909, -116.76370, 10.44247, 0.00072
45.35909, -116.62709, 12.05808, 0.00032
45.35909, -116.49048, 17.59348, 0.00011
45.35909, -116.35388, 32.44480, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00000, 0.00035
