latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00000, 0.00000
45.14277, -124.55028, 0.00000, 0.00000
45.14277, -124.41368, 0.00000, 0.00000
45.14277, -124.27707, 0.00000, 0.00001
45.14277, -124.14046, 14.58815, 0.00001
45.14277, -124.00386, 715.39271, 0.00002
45.14277, -123.86725, 262.77152, 0.00005
45.14277, -123.73064, 62.80053, 0.00037
45.14277, -123.59404, 16.62119, 0.00288
45.14277, -123.45743, 3.07647, 0.01851
45.14277, -123.32082, 1.05766, 0.09275
45.14277, -123.18422, 0.63796, 0.35728
45.14277, -123.04761, 0.65646, 1.05344
45.14277, -122.91100, 0.77323, 2.37703
45.14277, -122.77439, 1.12395, 4.11157
45.14277, -122.63779, 1.64442, 5.47017
45.14277, -122.50118, 2.26277, 5.62975
45.14277, -122.36457, 3.75682, 4.52572
45.14277, -122.22797, 8.00346, 2.89359
45.14277, -122.09136, 15.63017, 1.52773
45.14277, -121.95475, 33.57645, 0.72396
45.14277, -121.81815, 61.69961, 0.36487
45.14277, -121.68154, 86.98689, 0.24225
45.14277, -121.54493, 93.90473, 0.21718
45.14277, -121.40833, 88.65729, 0.22270
45.14277, -121.27172, 83.38505, 0.23405
45.14277, -121.13511, 75.36049, 0.24483
45.14277, -120.99851, 65.37281, 0.25040
45.14277, -120.86190, 55.04098, 0.24420
45.14277, -120.72529, 52.41984, 0.22237
45.14277, -120.58869, 44.71261, 0.18802
45.14277, -120.45208, 49.53945, 0.14963
45.14277, -120.31547, 45.67167, 0.11404
45.14277, -120.17887, 55.26074, 0.08303
45.14277, -120.04226, 72.11765, 0.05689
45.14277, -119.90565, 66.38055, 0.03726
45.14277, -119.76905, 73.35987, 0.02471
45.14277, -119.63244, 49.24898, 0.01696
45.14277, -119.49583, 61.53624, 0.01138
45.14277, -119.35922, 67.83269, 0.00720
45.14277, -119.22262, 71.63435, 0.00458
45.14277, -119.08601, 78.85037, 0.00327
45.14277, -118.94940, 83.98312, 0.00274
45.14277, -118.81280, 130.66534, 0.00270
45.14277, -118.67619, 68.27250, 0.00304
45.14277, -118.53958, 47.02049, 0.00352
45.14277, -118.40298, 41.36252, 0.00367
45.14277, -118.26637, 36.31124, 0.00318
45.14277, -118.12976, 53.22008, 0.00224
45.14277, -117.99316, 56.45746, 0.00134
45.14277, -117.85655, 105.38765, 0.00076
45.14277, -117.71994, 125.87575, 0.00044
45.14277, -117.58334, 86.45969, 0.00025
45.14277, -117.44673, 207.09877, 0.00015
45.14277, -117.31012, 189.99293, 0.00009
45.14277, -117.17352, 199.41722, 0.00006
45.14277, -117.03691, 367.38568, 0.00004
45.14277, -116.90030, 182.28088, 0.00003
45.14277, -116.76370, 99.19699, 0.00001
45.14277, -116.62709, 149.78004, 0.00001
45.14277, -116.49048, 246.67690, 0.00000
45.14277, -116.35388, 256.19089, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00000, 0.00000
45.25093, -124.55028, 0.00000, 0.00001
45.25093, -124.41368, 0.00000, 0.00003
45.25093, -124.27707, 0.00000, 0.00006
45.25093, -124.14046, 2.78537, 0.00009
45.25093, -124.00386, 174.87384, 0.00012
45.25093, -123.86725, 173.12589, 0.00023
45.25093, -123.73064, 53.26400, 0.00106
45.25093, -123.59404, 13.54359, 0.00706
45.25093, -123.45743, 2.65031, 0.04289
45.25093, -123.32082, 1.20971, 0.20958
45.25093, -123.18422, 0.94952, 0.79525
45.25093, -123.04761, 0.90639, 2.31867
45.25093, -122.91100, 1.00621, 5.18144
45.25093, -122.77439, 1.36759, 8.88081
45.25093, -122.63779, 2.30157, 11.70964
45.25093, -122.50118, 3.06412, 11.94457
45.25093, -122.36457, 5.41602, 9.52141
45.25093, -122.22797, 9.95772, 6.04648
45.25093, -122.09136, 21.50605, 3.18684
45.25093, -121.95475, 43.02660, 1.52811
45.25093, -121.81815, 75.85966, 0.79998
45.25093, -121.68154, 103.34125, 0.56047
45.25093, -121.54493, 112.01550, 0.51713
45.25093, -121.40833, 107.76252, 0.52861
45.25093, -121.27172, 96.79335, 0.54848
45.25093, -121.13511, 84.17497, 0.57326
45.25093, -120.99851, 71.33729, 0.59670
45.25093, -120.86190, 60.61852, 0.59730
45.25093, -120.72529, 55.39345, 0.55612
45.25093, -120.58869, 49.65470, 0.47664
45.25093, -120.45208, 51.15117, 0.38215
45.25093, -120.31547, 50.01320, 0.29341
45.25093, -120.17887, 51.58405, 0.21664
45.25093, -120.04226, 57.56212, 0.15267
45.25093, -119.90565, 59.28508, 0.10511
45.25093, -119.76905, 61.38831, 0.07458
45.25093, -119.63244, 42.50315, 0.05483
45.25093, -119.49583, 45.96133, 0.03965
45.25093, -119.35922, 39.64718, 0.02793
45.25093, -119.22262, 49.43958, 0.02032
45.25093, -119.08601, 51.36662, 0.01588
45.25093, -118.94940, 43.95284, 0.01330
45.25093, -118.81280, 59.89026, 0.01239
45.25093, -118.67619, 30.19753, 0.01331
45.25093, -118.53958, 24.71725, 0.01514
45.25093, -118.40298, 27.01220, 0.01578
45.25093, -118.26637, 19.97665, 0.01372
45.25093, -118.12976, 24.99196, 0.00974
45.25093, -117.99316, 27.30723, 0.00591
45.25093, -117.85655, 58.36846, 0.00341
45.25093, -117.71994, 59.67900, 0.00203
45.25093, -117.58334, 50.94679, 0.00123
45.25093, -117.44673, 80.59201, 0.00075
45.25093, -117.31012, 49.26540, 0.00050
45.25093, -117.17352, 49.62075, 0.00038
45.25093, -117.03691, 59.17388, 0.00029
45.25093, -116.90030, 29.36810, 0.00020
45.25093, -116.76370, 29.46359, 0.00011
45.25093, -116.62709, 56.92187, 0.00005
45.25093, -116.49048, 87.79718, 0.00002
45.25093, -116.35388, 154.09799, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00000, 0.00007
45.35909, -124.41368, 0.00000, 0.00018
45.35909, -124.27707, 0.00000, 0.00035
45.35909, -124.14046, 0.95054, 0.00054
45.35909, -124.00386, 51.36984, 0.00068
45.35909, -123.86725, 58.16832, 0.00100
45.35909, -123.73064, 36.67833, 0.00301
45.35909, -123.59404, 9.33289, 0.01571
45.35909, -123.45743, 3.01414, 0.08633
45.35909, -123.32082, 1.54620, 0.40364
45.35909, -123.18422, 1.21874, 1.49636
45.35909, -123.04761, 1.14602, 4.29790
45.35909, -122.91100, 1.25451, 9.49505
45.35909, -122.77439, 1.41440, 16.11495
45.35909, -122.63779, 2.50294, 21.05561
45.35909, -122.50118, 3.87728, 21.29200
45.35909, -122.36457, 6.22480, 16.83497
45.35909, -122.22797, 12.09104, 10.62155
45.35909, -122.09136, 24.17800, 5.58980
45.35909, -121.95475, 47.64117, 2.71345
45.35909, -121.81815, 84.28791, 1.47582
45.35909, -121.68154, 110.35021, 1.08752
45.35909, -121.54493, 117.15549, 1.02890
45.35909, -121.40833, 114.18616, 1.04867
45.35909, -121.27172, 105.96945, 1.07725
45.35909, -121.13511, 91.56845, 1.12972
45.35909, -120.99851, 77.96441, 1.20137
45.35909, -120.86190, 65.44195, 1.23564
45.35909, -120.72529, 56.53937, 1.17412
45.35909, -120.58869, 52.85602, 1.01666
45.35909, -120.45208, 50.91286, 0.81837
45.35909, -120.31547, 51.76797, 0.63172
45.35909, -120.17887, 52.99788, 0.47365
45.35909, -120.04226, 52.12379, 0.34558
45.35909, -119.90565, 53.50467, 0.25276
45.35909, -119.76905, 45.44324, 0.19367
45.35909, -119.63244, 42.24998, 0.15399
45.35909, -119.49583, 33.54141, 0.12227
45.35909, -119.35922, 25.74699, 0.09781
45.35909, -119.22262, 22.84275, 0.08079
45.35909, -119.08601, 20.94798, 0.06725
45.35909, -118.94940, 18.46484, 0.05536
45.35909, -118.81280, 21.24457, 0.04829
45.35909, -118.67619, 24.37534, 0.04890
45.35909, -118.53958, 20.85239, 0.05427
45.35909, -118.40298, 16.35303, 0.05633
45.35909, -118.26637, 13.72078, 0.04917
45.35909, -118.12976, 14.27936, 0.03520
45.35909, -117.99316, 16.21481, 0.02170
45.35909, -117.85655, 27.36285, 0.01283
45.35909, -117.71994, 35.77149, 0.00789
45.35909, -117.58334, 26.96210, 0.00500
45.35909, -117.44673, 24.79378, 0.00333
45.35909, -117.31012, 27.93206, 0.00253
45.35909, -117.17352, 26.50139, 0.00214
45.35909, -117.03691, 15.28432, 0.00177
45.35909, -116.90030, 10.40603, 0.00126
45.35909, -116.76370, 9.02239, 0.00072
45.35909, -116.62709, 9.37938, 0.00032
45.35909, -116.49048, 20.94793, 0.00011
45.35909, -116.35388, 32.79106, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00000, 0.00035
