latitude, longitude, count
45.14277, -125.09671, 0.00000
45.14277, -124.96010, 0.00000
45.14277, -124.82350, 0.00000
45.14277, -124.68689, 0.00000
45.14277, -124.55028, 0.00000
45.14277, -124.41368, 0.00000
45.14277, -124.27707, 0.00000
45.14277, -124.14046, 0.16872
45.14277, -124.00386, 1.16700
45.14277, -123.86725, 0.67095
45.14277, -123.73064, 0.18499
45.14277, -123.59404, 0.04758
45.14277, -123.45743, 0.02271
45.14277, -123.32082, 0.01854
45.14277, -123.18422, 0.01893
45.14277, -123.04761, 0.02129
45.14277, -122.91100, 0.02551
45.14277, -122.77439, 0.03238
45.14277, -122.63779, 0.04384
45.14277, -122.50118, 0.06421
45.14277, -122.36457, 0.10360
45.14277, -122.22797, 0.18681
45.14277, -122.09136, 0.37242
45.14277, -121.95475, 0.76396
45.14277, -121.81815, 1.39275
45.14277, -121.68154, 1.95045
45.14277, -121.54493, 2.09562
45.14277, -121.40833, 1.95906
45.14277, -121.27172, 1.74020
45.14277, -121.13511, 1.50303
45.14277, -120.99851, 1.27386
45.14277, -120.86190, 1.08061
45.14277, -120.72529, 0.93921
45.14277, -120.58869, 0.84759
45.14277, -120.45208, 0.79059
45.14277, -120.31547, 0.75230
45.14277, -120.17887, 0.72920
45.14277, -120.04226, 0.72532
45.14277, -119.90565, 0.72779
45.14277, -119.76905, 0.70123
45.14277, -119.63244, 0.63482
45.14277, -119.49583, 0.56310
45.14277, -119.35922, 0.51077
45.14277, -119.22262, 0.46506
45.14277, -119.08601, 0.40404
45.14277, -118.94940, 0.32924
45.14277, -118.81280, 0.25142
45.14277, -118.67619, 0.18008
45.14277, -118.53958, 0.12692
45.14277, -118.40298, 0.09549
45.14277, -118.26637, 0.08176
45.14277, -118.12976, 0.08177
45.14277, -117.99316, 0.09299
45.14277, -117.85655, 0.11027
45.14277, -117.71994, 0.12610
45.14277, -117.58334, 0.13882
45.14277, -117.44673, 0.14798
45.14277, -117.31012, 0.14408
45.14277, -117.17352, 0.12141
45.14277, -117.03691, 0.09123
45.14277, -116.90030, 0.06567
45.14277, -116.76370, 0.04824
45.14277, -116.62709, 0.03876
45.14277, -116.49048, 0.04102
45.14277, -116.35388, 0.04781
45.25093, -125.09671, 0.00000
45.25093, -124.96010, 0.00000
45.25093, -124.82350, 0.00000
45.25093, -124.68689, 0.00000
45.25093, -124.55028, 0.00000
45.25093, -124.41368, 0.00000
45.25093, -124.27707, 0.00000
45.25093, -124.14046, 0.03660
45.25093, -124.00386, 0.53771
45.25093, -123.86725, 0.37354
45.25093, -123.73064, 0.14902
45.25093, -123.59404, 0.05113
45.25093, -123.45743, 0.02448
45.25093, -123.32082, 0.01848
45.25093, -123.18422, 0.01807
45.25093, -123.04761, 0.02001
45.25093, -122.91100, 0.02390
45.25093, -122.77439, 0.03039
45.25093, -122.63779, 0.04129
45.25093, -122.50118, 0.06068
45.25093, -122.36457, 0.09817
45.25093, -122.22797, 0.17717
45.25093, -122.09136, 0.35208
45.25093, -121.95475, 0.71429
45.25093, -121.81815, 1.27199
45.25093, -121.68154, 1.71843
45.25093, -121.54493, 1.80027
45.25093, -121.40833, 1.68247
45.25093, -121.27172, 1.51128
45.25093, -121.13511, 1.30788
45.25093, -120.99851, 1.09260
45.25093, -120.86190, 0.90566
45.25093, -120.72529, 0.77118
45.25093, -120.58869, 0.68799
45.25093, -120.45208, 0.63963
45.25093, -120.31547, 0.60809
45.25093, -120.17887, 0.58577
45.25093, -120.04226, 0.57141
45.25093, -119.90565, 0.55128
45.25093, -119.76905, 0.50149
45.25093, -119.63244, 0.42466
45.25093, -119.49583, 0.34819
45.25093, -119.35922, 0.28438
45.25093, -119.22262, 0.22958
45.25093, -119.08601, 0.18319
45.25093, -118.94940, 0.14798
45.25093, -118.81280, 0.11926
45.25093, -118.67619, 0.09143
45.25093, -118.53958, 0.06803
45.25093, -118.40298, 0.05325
45.25093, -118.26637, 0.04686
45.25093, -118.12976, 0.04764
45.25093, -117.99316, 0.05453
45.25093, -117.85655, 0.06437
45.25093, -117.71994, 0.07224
45.25093, -117.58334, 0.07669
45.25093, -117.44673, 0.07651
45.25093, -117.31012, 0.06710
45.25093, -117.17352, 0.05002
45.25093, -117.03691, 0.03370
45.25093, -116.90030, 0.02230
45.25093, -116.76370, 0.01534
45.25093, -116.62709, 0.01163
45.25093, -116.49048, 0.01164
45.25093, -116.35388, 0.01742
45.35909, -125.09671, 0.00000
45.35909, -124.96010, 0.00000
45.35909, -124.82350, 0.00000
45.35909, -124.68689, 0.00000
45.35909, -124.55028, 0.00000
45.35909, -124.41368, 0.00000
45.35909, -124.27707, 0.00000
45.35909, -124.14046, 0.01520
45.35909, -124.00386, 0.21394
45.35909, -123.86725, 0.22743
45.35909, -123.73064, 0.14775
45.35909, -123.59404, 0.06702
45.35909, -123.45743, 0.03239
45.35909, -123.32082, 0.02179
45.35909, -123.18422, 0.01940
45.35909, -123.04761, 0.02034
45.35909, -122.91100, 0.02355
45.35909, -122.77439, 0.02943
45.35909, -122.63779, 0.03965
45.35909, -122.50118, 0.05815
45.35909, -122.36457, 0.09433
45.35909, -122.22797, 0.17100
45.35909, -122.09136, 0.33994
45.35909, -121.95475, 0.67993
45.35909, -121.81815, 1.16796
45.35909, -121.68154, 1.51098
45.35909, -121.54493, 1.55270
45.35909, -121.40833, 1.46142
45.35909, -121.27172, 1.33112
45.35909, -121.13511, 1.15285
45.35909, -120.99851, 0.94663
45.35909, -120.86190, 0.76585
45.35909, -120.72529, 0.64023
45.35909, -120.58869, 0.56733
45.35909, -120.45208, 0.52926
45.35909, -120.31547, 0.50652
45.35909, -120.17887, 0.48769
45.35909, -120.04226, 0.46621
45.35909, -119.90565, 0.42850
45.35909, -119.76905, 0.36384
45.35909, -119.63244, 0.28550
45.35909, -119.49583, 0.21276
45.35909, -119.35922, 0.15154
45.35909, -119.22262, 0.10454
45.35909, -119.08601, 0.07532
45.35909, -118.94940, 0.06182
45.35909, -118.81280, 0.05598
45.35909, -118.67619, 0.04923
45.35909, -118.53958, 0.04066
45.35909, -118.40298, 0.03414
45.35909, -118.26637, 0.03152
45.35909, -118.12976, 0.03304
45.35909, -117.99316, 0.03826
45.35909, -117.85655, 0.04489
45.35909, -117.71994, 0.04949
45.35909, -117.58334, 0.05054
45.35909, -117.44673, 0.04606
45.35909, -117.31012, 0.03474
45.35909, -117.17352, 0.02191
45.35909, -117.03691, 0.01282
45.35909, -116.90030, 0.00765
45.35909, -116.76370, 0.00491
45.35909, -116.62709, 0.00356
45.35909, -116.49048, 0.00347
45.35909, -116.35388, 0.00506
45.46725, -125.09671, 0.00000
45.46725, -124.96010, 0.00000
45.46725, -124.82350, 0.00000
45.46725, -124.68689, 0.00000
45.46725, -124.55028, 0.00000
45.46725, -124.41368, 0.00000
45.46725, -124.27707, 0.00000
45.46725, -124.14046, 0.01049
45.46725, -124.00386, 0.14004
45.46725, -123.86725, 0.17791
45.46725, -123.73064, 0.15807
45.46725, -123.59404, 0.09168
45.46725, -123.45743, 0.04816
45.46725, -123.32082, 0.03057
45.46725, -123.18422, 0.02506
45.46725, -123.04761, 0.02474
45.46725, -122.91100, 0.02758
45.46725, -122.77439, 0.03369
45.46725, -122.63779, 0.04480
45.46725, -122.50118, 0.06534
45.46725, -122.36457, 0.10596
45.46725, -122.22797, 0.19259
45.46725, -122.09136, 0.38280
45.46725, -121.95475, 0.75630
45.46725, -121.81815, 1.26139
45.46725, -121.68154, 1.58140
45.46725, -121.54493, 1.60985
45.46725, -121.40833, 1.53005
45.46725, -121.27172, 1.40941
45.46725, -121.13511, 1.21684
45.46725, -120.99851, 0.98114
45.46725, -120.86190, 0.77744
45.46725, -120.72529, 0.64189
45.46725, -120.58869, 0.56841
45.46725, -120.45208, 0.53473
45.46725, -120.31547, 0.51684
45.46725, -120.17887, 0.49747
45.46725, -120.04226, 0.46463
45.46725, -119.90565, 0.40642
45.46725, -119.76905, 0.32439
45.46725, -119.63244, 0.23850
45.46725, -119.49583, 0.16375
45.46725, -119.35922, 0.10533
45.46725, -119.22262, 0.06662
45.46725, -119.08601, 0.04677
45.46725, -118.94940, 0.04067
45.46725, -118.81280, 0.04159
45.46725, -118.67619, 0.04146
45.46725, -118.53958, 0.03723
45.46725, -118.40298, 0.03277
45.46725, -118.26637, 0.03111
45.46725, -118.12976, 0.03310
