latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00000, 0.00000
45.14277, -124.55028, 0.00000, 0.00000
45.14277, -124.41368, 0.00000, 0.00000
45.14277, -124.27707, 0.00000, 0.00001
45.14277, -124.14046, 0.15307, 0.00001
45.14277, -124.00386, 2.44684, 0.00002
45.14277, -123.86725, 1.40191, 0.00005
45.14277, -123.73064, 0.14494, 0.00037
45.14277, -123.59404, 0.03357, 0.00288
45.14277, -123.45743, 0.00619, 0.01851
45.14277, -123.32082, 0.00249, 0.09275
45.14277, -123.18422, 0.00199, 0.35728
45.14277, -123.04761, 0.00174, 1.05344
45.14277, -122.91100, 0.00187, 2.37703
45.14277, -122.77439, 0.00231, 4.11157
45.14277, -122.63779, 0.00315, 5.47017
45.14277, -122.50118, 0.00477, 5.62975
45.14277, -122.36457, 0.00900, 4.52572
45.14277, -122.22797, 0.01712, 2.89359
45.14277, -122.09136, 0.03446, 1.52773
45.14277, -121.95475, 0.07240, 0.72396
45.14277, -121.81815, 0.13536, 0.36487
45.14277, -121.68154, 0.18587, 0.24225
45.14277, -121.54493, 0.21474, 0.21718
45.14277, -121.40833, 0.20115, 0.22270
45.14277, -121.27172, 0.18089, 0.23405
45.14277, -121.13511, 0.17269, 0.24483
45.14277, -120.99851, 0.12719, 0.25040
45.14277, -120.86190, 0.11521, 0.24420
45.14277, -120.72529, 0.11013, 0.22237
45.14277, -120.58869, 0.10163, 0.18802
45.14277, -120.45208, 0.10130, 0.14963
45.14277, -120.31547, 0.09259, 0.11404
45.14277, -120.17887, 0.08775, 0.08303
45.14277, -120.04226, 0.10801, 0.05689
45.14277, -119.90565, 0.10876, 0.03726
45.14277, -119.76905, 0.13599, 0.02471
45.14277, -119.63244, 0.12515, 0.01696
45.14277, -119.49583, 0.12767, 0.01138
45.14277, -119.35922, 0.12236, 0.00720
45.14277, -119.22262, 0.12933, 0.00458
45.14277, -119.08601, 0.10094, 0.00327
45.14277, -118.94940, 0.11649, 0.00274
45.14277, -118.81280, 0.08631, 0.00270
45.14277, -118.67619, 0.06438, 0.00304
45.14277, -118.53958, 0.02790, 0.00352
45.14277, -118.40298, 0.01939, 0.00367
45.14277, -118.26637, 0.01191, 0.00318
45.14277, -118.12976, 0.01080, 0.00224
45.14277, -117.99316, 0.01742, 0.00134
45.14277, -117.85655, 0.01308, 0.00076
45.14277, -117.71994, 0.01772, 0.00044
45.14277, -117.58334, 0.02470, 0.00025
45.14277, -117.44673, 0.05112, 0.00015
45.14277, -117.31012, 0.04562, 0.00009
45.14277, -117.17352, 0.02495, 0.00006
45.14277, -117.03691, 0.01786, 0.00004
45.14277, -116.90030, 0.03444, 0.00003
45.14277, -116.76370, 0.01114, 0.00001
45.14277, -116.62709, 0.01182, 0.00001
45.14277, -116.49048, 0.02386, 0.00000
45.14277, -116.35388, 0.01991, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00000, 0.00000
45.25093, -124.55028, 0.00000, 0.00001
45.25093, -124.41368, 0.00000, 0.00003
45.25093, -124.27707, 0.00000, 0.00006
45.25093, -124.14046, 0.02035, 0.00009
45.25093, -124.00386, 0.97747, 0.00012
45.25093, -123.86725, 0.87708, 0.00023
45.25093, -123.73064, 0.20559, 0.00106
45.25093, -123.59404, 0.03172, 0.00706
45.25093, -123.45743, 0.00972, 0.04289
45.25093, -123.32082, 0.00396, 0.20958
45.25093, -123.18422, 0.00277, 0.79525
45.25093, -123.04761, 0.00230, 2.31867
45.25093, -122.91100, 0.00255, 5.18144
45.25093, -122.77439, 0.00338, 8.88081
45.25093, -122.63779, 0.00493, 11.70964
45.25093, -122.50118, 0.00642, 11.94457
45.25093, -122.36457, 0.01169, 9.52141
45.25093, -122.22797, 0.02447, 6.04648
45.25093, -122.09136, 0.04716, 3.18684
45.25093, -121.95475, 0.09661, 1.52811
45.25093, -121.81815, 0.17012, 0.79998
45.25093, -121.68154, 0.23180, 0.56047
45.25093, -121.54493, 0.24882, 0.51713
45.25093, -121.40833, 0.23584, 0.52861
45.25093, -121.27172, 0.22203, 0.54848
45.25093, -121.13511, 0.18989, 0.57326
45.25093, -120.99851, 0.16664, 0.59670
45.25093, -120.86190, 0.14099, 0.59730
45.25093, -120.72529, 0.12324, 0.55612
45.25093, -120.58869, 0.11515, 0.47664
45.25093, -120.45208, 0.11006, 0.38215
45.25093, -120.31547, 0.10943, 0.29341
45.25093, -120.17887, 0.10415, 0.21664
45.25093, -120.04226, 0.11466, 0.15267
45.25093, -119.90565, 0.10436, 0.10511
45.25093, -119.76905, 0.10141, 0.07458
45.25093, -119.63244, 0.08962, 0.05483
45.25093, -119.49583, 0.07653, 0.03965
45.25093, -119.35922, 0.05591, 0.02793
45.25093, -119.22262, 0.06093, 0.02032
45.25093, -119.08601, 0.04824, 0.01588
45.25093, -118.94940, 0.04403, 0.01330
45.25093, -118.81280, 0.02468, 0.01239
45.25093, -118.67619, 0.02357, 0.01331
45.25093, -118.53958, 0.01743, 0.01514
45.25093, -118.40298, 0.01313, 0.01578
45.25093, -118.26637, 0.01154, 0.01372
45.25093, -118.12976, 0.00761, 0.00974
45.25093, -117.99316, 0.01121, 0.00591
45.25093, -117.85655, 0.01044, 0.00341
45.25093, -117.71994, 0.01829, 0.00203
45.25093, -117.58334, 0.01518, 0.00123
45.25093, -117.44673, 0.01028, 0.00075
45.25093, -117.31012, 0.02189, 0.00050
45.25093, -117.17352, 0.01524, 0.00038
45.25093, -117.03691, 0.00861, 0.00029
45.25093, -116.90030, 0.00711, 0.00020
45.25093, -116.76370, 0.00683, 0.00011
45.25093, -116.62709, 0.00686, 0.00005
45.25093, -116.49048, 0.00854, 0.00002
45.25093, -116.35388, 0.01172, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00000, 0.00007
45.35909, -124.41368, 0.00000, 0.00018
45.35909, -124.27707, 0.00000, 0.00035
45.35909, -124.14046, 0.01048, 0.00054
45.35909, -124.00386, 0.31866, 0.00068
45.35909, -123.86725, 0.58351, 0.00100
45.35909, -123.73064, 0.18961, 0.00301
45.35909, -123.59404, 0.03331, 0.01571
45.35909, -123.45743, 0.01265, 0.08633
45.35909, -123.32082, 0.00542, 0.40364
45.35909, -123.18422, 0.00393, 1.49636
45.35909, -123.04761, 0.00294, 4.29790
45.35909, -122.91100, 0.00292, 9.49505
45.35909, -122.77439, 0.00359, 16.11495
45.35909, -122.63779, 0.00468, 21.05561
45.35909, -122.50118, 0.00767, 21.29200
45.35909, -122.36457, 0.01187, 16.83497
45.35909, -122.22797, 0.02699, 10.62155
45.35909, -122.09136, 0.06176, 5.58980
45.35909, -121.95475, 0.11797, 2.71345
45.35909, -121.81815, 0.19206, 1.47582
45.35909, -121.68154, 0.25483, 1.08752
45.35909, -121.54493, 0.26726, 1.02890
45.35909, -121.40833, 0.26170, 1.04867
45.35909, -121.27172, 0.24756, 1.07725
45.35909, -121.13511, 0.21863, 1.12972
45.35909, -120.99851, 0.17981, 1.20137
45.35909, -120.86190, 0.14847, 1.23564
45.35909, -120.72529, 0.12676, 1.17412
45.35909, -120.58869, 0.11263, 1.01666
45.35909, -120.45208, 0.10702, 0.81837
45.35909, -120.31547, 0.10722, 0.63172
45.35909, -120.17887, 0.10264, 0.47365
45.35909, -120.04226, 0.10450, 0.34558
45.35909, -119.90565, 0.10025, 0.25276
45.35909, -119.76905, 0.08179, 0.19367
45.35909, -119.63244, 0.06728, 0.15399
45.35909, -119.49583, 0.05536, 0.12227
45.35909, -119.35922, 0.04010, 0.09781
45.35909, -119.22262, 0.02955, 0.08079
45.35909, -119.08601, 0.02323, 0.06725
45.35909, -118.94940, 0.01778, 0.05536
45.35909, -118.81280, 0.01256, 0.04829
45.35909, -118.67619, 0.01104, 0.04890
45.35909, -118.53958, 0.01010, 0.05427
45.35909, -118.40298, 0.00588, 0.05633
45.35909, -118.26637, 0.00568, 0.04917
45.35909, -118.12976, 0.00443, 0.03520
45.35909, -117.99316, 0.00596, 0.02170
45.35909, -117.85655, 0.00522, 0.01283
45.35909, -117.71994, 0.00827, 0.00789
45.35909, -117.58334, 0.00642, 0.00500
45.35909, -117.44673, 0.00702, 0.00333
45.35909, -117.31012, 0.00879, 0.00253
45.35909, -117.17352, 0.00472, 0.00214
45.35909, -117.03691, 0.00319, 0.00177
45.35909, -116.90030, 0.00295, 0.00126
45.35909, -116.76370, 0.00104, 0.00072
45.35909, -116.62709, 0.00135, 0.00032
45.35909, -116.49048, 0.00358, 0.00011
45.35909, -116.35388, 0.00410, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00000, 0.00035
