latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00000, 0.00000
45.14277, -124.55028, 0.00000, 0.00000
45.14277, -124.41368, 0.00000, 0.00000
45.14277, -124.27707, 0.00000, 0.00001
45.14277, -124.14046, 0.09811, 0.00001
45.14277, -124.00386, 1.96018, 0.00002
45.14277, -123.86725, 1.19130, 0.00005
45.14277, -123.73064, 0.22146, 0.00037
45.14277, -123.59404, 0.02995, 0.00288
45.14277, -123.45743, 0.00853, 0.01851
45.14277, -123.32082, 0.00241, 0.09275
45.14277, -123.18422, 0.00156, 0.35728
45.14277, -123.04761, 0.00159, 1.05344
45.14277, -122.91100, 0.00175, 2.37703
45.14277, -122.77439, 0.00245, 4.11157
45.14277, -122.63779, 0.00315, 5.47017
45.14277, -122.50118, 0.00460, 5.62975
45.14277, -122.36457, 0.00934, 4.52572
45.14277, -122.22797, 0.01422, 2.89359
45.14277, -122.09136, 0.03013, 1.52773
45.14277, -121.95475, 0.06557, 0.72396
45.14277, -121.81815, 0.12790, 0.36487
45.14277, -121.68154, 0.17858, 0.24225
45.14277, -121.54493, 0.20150, 0.21718
45.14277, -121.40833, 0.18405, 0.22270
45.14277, -121.27172, 0.16315, 0.23405
45.14277, -121.13511, 0.14409, 0.24483
45.14277, -120.99851, 0.13329, 0.25040
45.14277, -120.86190, 0.11076, 0.24420
45.14277, -120.72529, 0.10626, 0.22237
45.14277, -120.58869, 0.09242, 0.18802
45.14277, -120.45208, 0.08770, 0.14963
45.14277, -120.31547, 0.08798, 0.11404
45.14277, -120.17887, 0.10021, 0.08303
45.14277, -120.04226, 0.09653, 0.05689
45.14277, -119.90565, 0.10092, 0.03726
45.14277, -119.76905, 0.10229, 0.02471
45.14277, -119.63244, 0.13757, 0.01696
45.14277, -119.49583, 0.10345, 0.01138
45.14277, -119.35922, 0.11090, 0.00720
45.14277, -119.22262, 0.08902, 0.00458
45.14277, -119.08601, 0.08412, 0.00327
45.14277, -118.94940, 0.06527, 0.00274
45.14277, -118.81280, 0.10162, 0.00270
45.14277, -118.67619, 0.04699, 0.00304
45.14277, -118.53958, 0.02467, 0.00352
45.14277, -118.40298, 0.01769, 0.00367
45.14277, -118.26637, 0.01631, 0.00318
45.14277, -118.12976, 0.02400, 0.00224
45.14277, -117.99316, 0.02181, 0.00134
45.14277, -117.85655, 0.01601, 0.00076
45.14277, -117.71994, 0.02372, 0.00044
45.14277, -117.58334, 0.02411, 0.00025
45.14277, -117.44673, 0.04004, 0.00015
45.14277, -117.31012, 0.04144, 0.00009
45.14277, -117.17352, 0.03928, 0.00006
45.14277, -117.03691, 0.02314, 0.00004
45.14277, -116.90030, 0.01451, 0.00003
45.14277, -116.76370, 0.02055, 0.00001
45.14277, -116.62709, 0.02308, 0.00001
45.14277, -116.49048, 0.03363, 0.00000
45.14277, -116.35388, 0.03021, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00000, 0.00000
45.25093, -124.55028, 0.00000, 0.00001
45.25093, -124.41368, 0.00000, 0.00003
45.25093, -124.27707, 0.00000, 0.00006
45.25093, -124.14046, 0.03696, 0.00009
45.25093, -124.00386, 0.88813, 0.00012
45.25093, -123.86725, 0.71282, 0.00023
45.25093, -123.73064, 0.20469, 0.00106
45.25093, -123.59404, 0.05406, 0.00706
45.25093, -123.45743, 0.00896, 0.04289
45.25093, -123.32082, 0.00355, 0.20958
45.25093, -123.18422, 0.00231, 0.79525
45.25093, -123.04761, 0.00220, 2.31867
45.25093, -122.91100, 0.00221, 5.18144
45.25093, -122.77439, 0.00314, 8.88081
45.25093, -122.63779, 0.00452, 11.70964
45.25093, -122.50118, 0.00627, 11.94457
45.25093, -122.36457, 0.01018, 9.52141
45.25093, -122.22797, 0.02168, 6.04648
45.25093, -122.09136, 0.04352, 3.18684
45.25093, -121.95475, 0.08431, 1.52811
45.25093, -121.81815, 0.15525, 0.79998
45.25093, -121.68154, 0.21612, 0.56047
45.25093, -121.54493, 0.23261, 0.51713
45.25093, -121.40833, 0.22499, 0.52861
45.25093, -121.27172, 0.20803, 0.54848
45.25093, -121.13511, 0.17906, 0.57326
45.25093, -120.99851, 0.15403, 0.59670
45.25093, -120.86190, 0.12914, 0.59730
45.25093, -120.72529, 0.11190, 0.55612
45.25093, -120.58869, 0.10065, 0.47664
45.25093, -120.45208, 0.10185, 0.38215
45.25093, -120.31547, 0.10547, 0.29341
45.25093, -120.17887, 0.09976, 0.21664
45.25093, -120.04226, 0.09764, 0.15267
45.25093, -119.90565, 0.09651, 0.10511
45.25093, -119.76905, 0.08086, 0.07458
45.25093, -119.63244, 0.08549, 0.05483
45.25093, -119.49583, 0.06885, 0.03965
45.25093, -119.35922, 0.07615, 0.02793
45.25093, -119.22262, 0.06170, 0.02032
45.25093, -119.08601, 0.04185, 0.01588
45.25093, -118.94940, 0.03416, 0.01330
45.25093, -118.81280, 0.03774, 0.01239
45.25093, -118.67619, 0.01986, 0.01331
45.25093, -118.53958, 0.01202, 0.01514
45.25093, -118.40298, 0.01184, 0.01578
45.25093, -118.26637, 0.00928, 0.01372
45.25093, -118.12976, 0.00709, 0.00974
45.25093, -117.99316, 0.00812, 0.00591
45.25093, -117.85655, 0.00996, 0.00341
45.25093, -117.71994, 0.01090, 0.00203
45.25093, -117.58334, 0.01421, 0.00123
45.25093, -117.44673, 0.02706, 0.00075
45.25093, -117.31012, 0.01301, 0.00050
45.25093, -117.17352, 0.01029, 0.00038
45.25093, -117.03691, 0.00836, 0.00029
45.25093, -116.90030, 0.00469, 0.00020
45.25093, -116.76370, 0.00556, 0.00011
45.25093, -116.62709, 0.00630, 0.00005
45.25093, -116.49048, 0.01322, 0.00002
45.25093, -116.35388, 0.01127, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00000, 0.00007
45.35909, -124.41368, 0.00000, 0.00018
45.35909, -124.27707, 0.00000, 0.00035
45.35909, -124.14046, 0.01100, 0.00054
45.35909, -124.00386, 0.34861, 0.00068
45.35909, -123.86725, 0.36677, 0.00100
45.35909, -123.73064, 0.10480, 0.00301
45.35909, -123.59404, 0.03433, 0.01571
45.35909, -123.45743, 0.01030, 0.08633
45.35909, -123.32082, 0.00461, 0.40364
45.35909, -123.18422, 0.00327, 1.49636
45.35909, -123.04761, 0.00311, 4.29790
45.35909, -122.91100, 0.00323, 9.49505
45.35909, -122.77439, 0.00381, 16.11495
45.35909, -122.63779, 0.00533, 21.05561
45.35909, -122.50118, 0.00756, 21.29200
45.35909, -122.36457, 0.01239, 16.83497
45.35909, -122.22797, 0.02408, 10.62155
45.35909, -122.09136, 0.04985, 5.58980
45.35909, -121.95475, 0.10981, 2.71345
45.35909, -121.81815, 0.18248, 1.47582
45.35909, -121.68154, 0.23989, 1.08752
45.35909, -121.54493, 0.24416, 1.02890
45.35909, -121.40833, 0.24375, 1.04867
45.35909, -121.27172, 0.22751, 1.07725
45.35909, -121.13511, 0.20040, 1.12972
45.35909, -120.99851, 0.16901, 1.20137
45.35909, -120.86190, 0.14000, 1.23564
45.35909, -120.72529, 0.11474, 1.17412
45.35909, -120.58869, 0.10335, 1.01666
45.35909, -120.45208, 0.10162, 0.81837
45.35909, -120.31547, 0.10068, 0.63172
45.35909, -120.17887, 0.09974, 0.47365
45.35909, -120.04226, 0.09208, 0.34558
45.35909, -119.90565, 0.08979, 0.25276
45.35909, -119.76905, 0.08248, 0.19367
45.35909, -119.63244, 0.06717, 0.15399
45.35909, -119.49583, 0.05156, 0.12227
45.35909, -119.35922, 0.04100, 0.09781
45.35909, -119.22262, 0.02999, 0.08079
45.35909, -119.08601, 0.01919, 0.06725
45.35909, -118.94940, 0.01605, 0.05536
45.35909, -118.81280, 0.01848, 0.04829
45.35909, -118.67619, 0.01005, 0.04890
45.35909, -118.53958, 0.00869, 0.05427
45.35909, -118.40298, 0.00681, 0.05633
45.35909, -118.26637, 0.00500, 0.04917
45.35909, -118.12976, 0.00396, 0.03520
45.35909, -117.99316, 0.00411, 0.02170
45.35909, -117.85655, 0.00576, 0.01283
45.35909, -117.71994, 0.00493, 0.00789
45.35909, -117.58334, 0.00752, 0.00500
45.35909, -117.44673, 0.00691, 0.00333
45.35909, -117.31012, 0.00574, 0.00253
45.35909, -117.17352, 0.00280, 0.00214
45.35909, -117.03691, 0.00174, 0.00177
45.35909, -116.90030, 0.00146, 0.00126
45.35909, -116.76370, 0.00179, 0.00072
45.35909, -116.62709, 0.00068, 0.00032
45.35909, -116.49048, 0.00134, 0.00011
45.35909, -116.35388, 0.00355, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00000, 0.00035
