latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00000, 0.00000
45.14277, -124.55028, 0.00000, 0.00000
45.14277, -124.41368, 0.00000, 0.00000
45.14277, -124.27707, 0.00000, 0.00001
45.14277, -124.14046, 0.07457, 0.00001
45.14277, -124.00386, 1.74004, 0.00002
45.14277, -123.86725, 1.12379, 0.00005
45.14277, -123.73064, 0.28832, 0.00037
45.14277, -123.59404, 0.03076, 0.00288
45.14277, -123.45743, 0.00765, 0.01851
45.14277, -123.32082, 0.00320, 0.09275
45.14277, -123.18422, 0.00197, 0.35728
45.14277, -123.04761, 0.00178, 1.05344
45.14277, -122.91100, 0.00207, 2.37703
45.14277, -122.77439, 0.00239, 4.11157
45.14277, -122.63779, 0.00387, 5.47017
45.14277, -122.50118, 0.00490, 5.62975
45.14277, -122.36457, 0.00947, 4.52572
45.14277, -122.22797, 0.01818, 2.89359
45.14277, -122.09136, 0.03640, 1.52773
45.14277, -121.95475, 0.07355, 0.72396
45.14277, -121.81815, 0.13392, 0.36487
45.14277, -121.68154, 0.20643, 0.24225
45.14277, -121.54493, 0.22859, 0.21718
45.14277, -121.40833, 0.20935, 0.22270
45.14277, -121.27172, 0.17312, 0.23405
45.14277, -121.13511, 0.16244, 0.24483
45.14277, -120.99851, 0.14030, 0.25040
45.14277, -120.86190, 0.12500, 0.24420
45.14277, -120.72529, 0.10401, 0.22237
45.14277, -120.58869, 0.09473, 0.18802
45.14277, -120.45208, 0.09832, 0.14963
45.14277, -120.31547, 0.09320, 0.11404
45.14277, -120.17887, 0.10487, 0.08303
45.14277, -120.04226, 0.10487, 0.05689
45.14277, -119.90565, 0.10585, 0.03726
45.14277, -119.76905, 0.12617, 0.02471
45.14277, -119.63244, 0.08684, 0.01696
45.14277, -119.49583, 0.09352, 0.01138
45.14277, -119.35922, 0.10269, 0.00720
45.14277, -119.22262, 0.12843, 0.00458
45.14277, -119.08601, 0.13619, 0.00327
45.14277, -118.94940, 0.08974, 0.00274
45.14277, -118.81280, 0.04708, 0.00270
45.14277, -118.67619, 0.05554, 0.00304
45.14277, -118.53958, 0.03456, 0.00352
45.14277, -118.40298, 0.01676, 0.00367
45.14277, -118.26637, 0.01364, 0.00318
45.14277, -118.12976, 0.01501, 0.00224
45.14277, -117.99316, 0.01167, 0.00134
45.14277, -117.85655, 0.01946, 0.00076
45.14277, -117.71994, 0.03009, 0.00044
45.14277, -117.58334, 0.04300, 0.00025
45.14277, -117.44673, 0.03132, 0.00015
45.14277, -117.31012, 0.03917, 0.00009
45.14277, -117.17352, 0.01768, 0.00006
45.14277, -117.03691, 0.02751, 0.00004
45.14277, -116.90030, 0.03730, 0.00003
45.14277, -116.76370, 0.02211, 0.00001
45.14277, -116.62709, 0.02095, 0.00001
45.14277, -116.49048, 0.01266, 0.00000
45.14277, -116.35388, 0.01700, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00000, 0.00000
45.25093, -124.55028, 0.00000, 0.00001
45.25093, -124.41368, 0.00000, 0.00003
45.25093, -124.27707, 0.00000, 0.00006
45.25093, -124.14046, 0.04212, 0.00009
45.25093, -124.00386, 1.39527, 0.00012
45.25093, -123.86725, 0.50524, 0.00023
45.25093, -123.73064, 0.13581, 0.00106
45.25093, -123.59404, 0.04088, 0.00706
45.25093, -123.45743, 0.01016, 0.04289
45.25093, -123.32082, 0.00416, 0.20958
45.25093, -123.18422, 0.00260, 0.79525
45.25093, -123.04761, 0.00239, 2.31867
45.25093, -122.91100, 0.00285, 5.18144
45.25093, -122.77439, 0.00366, 8.88081
45.25093, -122.63779, 0.00586, 11.70964
45.25093, -122.50118, 0.00686, 11.94457
45.25093, -122.36457, 0.01277, 9.52141
45.25093, -122.22797, 0.02281, 6.04648
45.25093, -122.09136, 0.04801, 3.18684
45.25093, -121.95475, 0.09694, 1.52811
45.25093, -121.81815, 0.17111, 0.79998
45.25093, -121.68154, 0.23208, 0.56047
45.25093, -121.54493, 0.24834, 0.51713
45.25093, -121.40833, 0.23990, 0.52861
45.25093, -121.27172, 0.22187, 0.54848
45.25093, -121.13511, 0.19167, 0.57326
45.25093, -120.99851, 0.17003, 0.59670
45.25093, -120.86190, 0.13600, 0.59730
45.25093, -120.72529, 0.12207, 0.55612
45.25093, -120.58869, 0.10961, 0.47664
45.25093, -120.45208, 0.10682, 0.38215
45.25093, -120.31547, 0.11011, 0.29341
45.25093, -120.17887, 0.11527, 0.21664
45.25093, -120.04226, 0.11545, 0.15267
45.25093, -119.90565, 0.12173, 0.10511
45.25093, -119.76905, 0.11329, 0.07458
45.25093, -119.63244, 0.08749, 0.05483
45.25093, -119.49583, 0.09812, 0.03965
45.25093, -119.35922, 0.07767, 0.02793
45.25093, -119.22262, 0.05202, 0.02032
45.25093, -119.08601, 0.05445, 0.01588
45.25093, -118.94940, 0.04855, 0.01330
45.25093, -118.81280, 0.02595, 0.01239
45.25093, -118.67619, 0.01995, 0.01331
45.25093, -118.53958, 0.01819, 0.01514
45.25093, -118.40298, 0.01087, 0.01578
45.25093, -118.26637, 0.00944, 0.01372
45.25093, -118.12976, 0.00847, 0.00974
45.25093, -117.99316, 0.00813, 0.00591
45.25093, -117.85655, 0.01352, 0.00341
45.25093, -117.71994, 0.01567, 0.00203
45.25093, -117.58334, 0.01848, 0.00123
45.25093, -117.44673, 0.01500, 0.00075
45.25093, -117.31012, 0.01700, 0.00050
45.25093, -117.17352, 0.01060, 0.00038
45.25093, -117.03691, 0.00781, 0.00029
45.25093, -116.90030, 0.00846, 0.00020
45.25093, -116.76370, 0.01682, 0.00011
45.25093, -116.62709, 0.02034, 0.00005
45.25093, -116.49048, 0.01147, 0.00002
45.25093, -116.35388, 0.02184, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00000, 0.00007
45.35909, -124.41368, 0.00000, 0.00018
45.35909, -124.27707, 0.00000, 0.00035
45.35909, -124.14046, 0.00394, 0.00054
45.35909, -124.00386, 0.22563, 0.00068
45.35909, -123.86725, 0.36175, 0.00100
45.35909, -123.73064, 0.12524, 0.00301
45.35909, -123.59404, 0.04361, 0.01571
45.35909, -123.45743, 0.01324, 0.08633
45.35909, -123.32082, 0.00530, 0.40364
45.35909, -123.18422, 0.00362, 1.49636
45.35909, -123.04761, 0.00309, 4.29790
45.35909, -122.91100, 0.00323, 9.49505
45.35909, -122.77439, 0.00434, 16.11495
45.35909, -122.63779, 0.00568, 21.05561
45.35909, -122.50118, 0.01126, 21.29200
45.35909, -122.36457, 0.01390, 16.83497
45.35909, -122.22797, 0.02967, 10.62155
45.35909, -122.09136, 0.05814, 5.58980
45.35909, -121.95475, 0.11559, 2.71345
45.35909, -121.81815, 0.19891, 1.47582
45.35909, -121.68154, 0.26509, 1.08752
45.35909, -121.54493, 0.28248, 1.02890
45.35909, -121.40833, 0.26587, 1.04867
45.35909, -121.27172, 0.24931, 1.07725
45.35909, -121.13511, 0.21892, 1.12972
45.35909, -120.99851, 0.18193, 1.20137
45.35909, -120.86190, 0.14427, 1.23564
45.35909, -120.72529, 0.12781, 1.17412
45.35909, -120.58869, 0.11688, 1.01666
45.35909, -120.45208, 0.10969, 0.81837
45.35909, -120.31547, 0.10808, 0.63172
45.35909, -120.17887, 0.10693, 0.47365
45.35909, -120.04226, 0.10036, 0.34558
45.35909, -119.90565, 0.09054, 0.25276
45.35909, -119.76905, 0.08563, 0.19367
45.35909, -119.63244, 0.07722, 0.15399
45.35909, -119.49583, 0.05593, 0.12227
45.35909, -119.35922, 0.04016, 0.09781
45.35909, -119.22262, 0.02820, 0.08079
45.35909, -119.08601, 0.02055, 0.06725
45.35909, -118.94940, 0.02108, 0.05536
45.35909, -118.81280, 0.01575, 0.04829
45.35909, -118.67619, 0.01519, 0.04890
45.35909, -118.53958, 0.01036, 0.05427
45.35909, -118.40298, 0.00855, 0.05633
45.35909, -118.26637, 0.00639, 0.04917
45.35909, -118.12976, 0.00616, 0.03520
45.35909, -117.99316, 0.00687, 0.02170
45.35909, -117.85655, 0.00796, 0.01283
45.35909, -117.71994, 0.00671, 0.00789
45.35909, -117.58334, 0.01270, 0.00500
45.35909, -117.44673, 0.00812, 0.00333
45.35909, -117.31012, 0.00880, 0.00253
45.35909, -117.17352, 0.00397, 0.00214
45.35909, -117.03691, 0.00198, 0.00177
45.35909, -116.90030, 0.00164, 0.00126
45.35909, -116.76370, 0.00214, 0.00072
45.35909, -116.62709, 0.00326, 0.00032
45.35909, -116.49048, 0.00164, 0.00011
45.35909, -116.35388, 0.00269, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00000, 0.00035
