latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00000, 0.00000
45.14277, -124.55028, 0.00000, 0.00000
45.14277, -124.41368, 0.00000, 0.00000
45.14277, -124.27707, 0.00000, 0.00001
45.14277, -124.14046, 0.16219, 0.00001
45.14277, -124.00386, 2.95808, 0.00002
45.14277, -123.86725, 1.57096, 0.00005
45.14277, -123.73064, 0.26793, 0.00037
45.14277, -123.59404, 0.05768, 0.00288
45.14277, -123.45743, 0.00896, 0.01851
45.14277, -123.32082, 0.00235, 0.09275
45.14277, -123.18422, 0.00174, 0.35728
45.14277, -123.04761, 0.00155, 1.05344
45.14277, -122.91100, 0.00172, 2.37703
45.14277, -122.77439, 0.00210, 4.11157
45.14277, -122.63779, 0.00302, 5.47017
45.14277, -122.50118, 0.00476, 5.62975
45.14277, -122.36457, 0.00921, 4.52572
45.14277, -122.22797, 0.01716, 2.89359
45.14277, -122.09136, 0.03166, 1.52773
45.14277, -121.95475, 0.06617, 0.72396
45.14277, -121.81815, 0.12205, 0.36487
45.14277, -121.68154, 0.18165, 0.24225
45.14277, -121.54493, 0.19336, 0.21718
45.14277, -121.40833, 0.18135, 0.22270
45.14277, -121.27172, 0.17989, 0.23405
45.14277, -121.13511, 0.15019, 0.24483
45.14277, -120.99851, 0.13135, 0.25040
45.14277, -120.86190, 0.11943, 0.24420
45.14277, -120.72529, 0.09865, 0.22237
45.14277, -120.58869, 0.08977, 0.18802
45.14277, -120.45208, 0.09119, 0.14963
45.14277, -120.31547, 0.09693, 0.11404
45.14277, -120.17887, 0.10279, 0.08303
45.14277, -120.04226, 0.09815, 0.05689
45.14277, -119.90565, 0.11508, 0.03726
45.14277, -119.76905, 0.08238, 0.02471
45.14277, -119.63244, 0.10613, 0.01696
45.14277, -119.49583, 0.14002, 0.01138
45.14277, -119.35922, 0.10769, 0.00720
45.14277, -119.22262, 0.11276, 0.00458
45.14277, -119.08601, 0.11758, 0.00327
45.14277, -118.94940, 0.08113, 0.00274
45.14277, -118.81280, 0.04772, 0.00270
45.14277, -118.67619, 0.06457, 0.00304
45.14277, -118.53958, 0.02522, 0.00352
45.14277, -118.40298, 0.01720, 0.00367
45.14277, -118.26637, 0.01284, 0.00318
45.14277, -118.12976, 0.01851, 0.00224
45.14277, -117.99316, 0.01533, 0.00134
45.14277, -117.85655, 0.01476, 0.00076
45.14277, -117.71994, 0.02686, 0.00044
45.14277, -117.58334, 0.02135, 0.00025
45.14277, -117.44673, 0.01752, 0.00015
45.14277, -117.31012, 0.03748, 0.00009
45.14277, -117.17352, 0.03655, 0.00006
45.14277, -117.03691, 0.02309, 0.00004
45.14277, -116.90030, 0.05298, 0.00003
45.14277, -116.76370, 0.02020, 0.00001
45.14277, -116.62709, 0.01703, 0.00001
45.14277, -116.49048, 0.01726, 0.00000
45.14277, -116.35388, 0.01666, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00000, 0.00000
45.25093, -124.55028, 0.00000, 0.00001
45.25093, -124.41368, 0.00000, 0.00003
45.25093, -124.27707, 0.00000, 0.00006
45.25093, -124.14046, 0.02262, 0.00009
45.25093, -124.00386, 1.13162, 0.00012
45.25093, -123.86725, 0.66705, 0.00023
45.25093, -123.73064, 0.31359, 0.00106
45.25093, -123.59404, 0.05230, 0.00706
45.25093, -123.45743, 0.00884, 0.04289
45.25093, -123.32082, 0.00354, 0.20958
45.25093, -123.18422, 0.00245, 0.79525
45.25093, -123.04761, 0.00220, 2.31867
45.25093, -122.91100, 0.00225, 5.18144
45.25093, -122.77439, 0.00275, 8.88081
45.25093, -122.63779, 0.00395, 11.70964
45.25093, -122.50118, 0.00683, 11.94457
45.25093, -122.36457, 0.01038, 9.52141
45.25093, -122.22797, 0.02051, 6.04648
45.25093, -122.09136, 0.04231, 3.18684
45.25093, -121.95475, 0.09050, 1.52811
45.25093, -121.81815, 0.16052, 0.79998
45.25093, -121.68154, 0.22195, 0.56047
45.25093, -121.54493, 0.23356, 0.51713
45.25093, -121.40833, 0.22590, 0.52861
45.25093, -121.27172, 0.20677, 0.54848
45.25093, -121.13511, 0.18024, 0.57326
45.25093, -120.99851, 0.15022, 0.59670
45.25093, -120.86190, 0.13033, 0.59730
45.25093, -120.72529, 0.10974, 0.55612
45.25093, -120.58869, 0.10325, 0.47664
45.25093, -120.45208, 0.10323, 0.38215
45.25093, -120.31547, 0.10430, 0.29341
45.25093, -120.17887, 0.09846, 0.21664
45.25093, -120.04226, 0.09847, 0.15267
45.25093, -119.90565, 0.09587, 0.10511
45.25093, -119.76905, 0.09095, 0.07458
45.25093, -119.63244, 0.09955, 0.05483
45.25093, -119.49583, 0.09119, 0.03965
45.25093, -119.35922, 0.06795, 0.02793
45.25093, -119.22262, 0.06517, 0.02032
45.25093, -119.08601, 0.04417, 0.01588
45.25093, -118.94940, 0.04776, 0.01330
45.25093, -118.81280, 0.03005, 0.01239
45.25093, -118.67619, 0.02711, 0.01331
45.25093, -118.53958, 0.01709, 0.01514
45.25093, -118.40298, 0.01107, 0.01578
45.25093, -118.26637, 0.00967, 0.01372
45.25093, -118.12976, 0.00833, 0.00974
45.25093, -117.99316, 0.00851, 0.00591
45.25093, -117.85655, 0.01367, 0.00341
45.25093, -117.71994, 0.01068, 0.00203
45.25093, -117.58334, 0.02269, 0.00123
45.25093, -117.44673, 0.02121, 0.00075
45.25093, -117.31012, 0.01474, 0.00050
45.25093, -117.17352, 0.01569, 0.00038
45.25093, -117.03691, 0.00661, 0.00029
45.25093, -116.90030, 0.00632, 0.00020
45.25093, -116.76370, 0.01085, 0.00011
45.25093, -116.62709, 0.01097, 0.00005
45.25093, -116.49048, 0.01190, 0.00002
45.25093, -116.35388, 0.02294, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00000, 0.00007
45.35909, -124.41368, 0.00000, 0.00018
45.35909, -124.27707, 0.00000, 0.00035
45.35909, -124.14046, 0.01274, 0.00054
45.35909, -124.00386, 0.42124, 0.00068
45.35909, -123.86725, 0.35303, 0.00100
45.35909, -123.73064, 0.15500, 0.00301
45.35909, -123.59404, 0.03764, 0.01571
45.35909, -123.45743, 0.01006, 0.08633
45.35909, -123.32082, 0.00461, 0.40364
45.35909, -123.18422, 0.00337, 1.49636
45.35909, -123.04761, 0.00288, 4.29790
45.35909, -122.91100, 0.00294, 9.49505
45.35909, -122.77439, 0.00336, 16.11495
45.35909, -122.63779, 0.00526, 21.05561
45.35909, -122.50118, 0.00838, 21.29200
45.35909, -122.36457, 0.01382, 16.83497
45.35909, -122.22797, 0.02920, 10.62155
45.35909, -122.09136, 0.06139, 5.58980
45.35909, -121.95475, 0.10656, 2.71345
45.35909, -121.81815, 0.18440, 1.47582
45.35909, -121.68154, 0.24392, 1.08752
45.35909, -121.54493, 0.25471, 1.02890
45.35909, -121.40833, 0.24998, 1.04867
45.35909, -121.27172, 0.23051, 1.07725
45.35909, -121.13511, 0.20079, 1.12972
45.35909, -120.99851, 0.17405, 1.20137
45.35909, -120.86190, 0.13725, 1.23564
45.35909, -120.72529, 0.11655, 1.17412
45.35909, -120.58869, 0.10875, 1.01666
45.35909, -120.45208, 0.10300, 0.81837
45.35909, -120.31547, 0.10314, 0.63172
45.35909, -120.17887, 0.10288, 0.47365
45.35909, -120.04226, 0.09962, 0.34558
45.35909, -119.90565, 0.09075, 0.25276
45.35909, -119.76905, 0.08186, 0.19367
45.35909, -119.63244, 0.06890, 0.15399
45.35909, -119.49583, 0.06036, 0.12227
45.35909, -119.35922, 0.04505, 0.09781
45.35909, -119.22262, 0.02687, 0.08079
45.35909, -119.08601, 0.02382, 0.06725
45.35909, -118.94940, 0.01588, 0.05536
45.35909, -118.81280, 0.01626, 0.04829
45.35909, -118.67619, 0.01244, 0.04890
45.35909, -118.53958, 0.00830, 0.05427
45.35909, -118.40298, 0.00645, 0.05633
45.35909, -118.26637, 0.00486, 0.04917
45.35909, -118.12976, 0.00430, 0.03520
45.35909, -117.99316, 0.00659, 0.02170
45.35909, -117.85655, 0.00699, 0.01283
45.35909, -117.71994, 0.00615, 0.00789
45.35909, -117.58334, 0.00876, 0.00500
45.35909, -117.44673, 0.00788, 0.00333
45.35909, -117.31012, 0.00671, 0.00253
45.35909, -117.17352, 0.00457, 0.00214
45.35909, -117.03691, 0.00273, 0.00177
45.35909, -116.90030, 0.00264, 0.00126
45.35909, -116.76370, 0.00159, 0.00072
45.35909, -116.62709, 0.00311, 0.00032
45.35909, -116.49048, 0.00164, 0.00011
45.35909, -116.35388, 0.00433, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00000, 0.00035
