latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00001, 0.00000
45.14277, -124.55028, 0.00003, 0.00000
45.14277, -124.41368, 0.00011, 0.00000
45.14277, -124.27707, 0.00027, 0.00001
45.14277, -124.14046, 30.68715, 0.00001
45.14277, -124.00386, 482.31554, 0.00002
45.14277, -123.86725, 327.62156, 0.00005
45.14277, -123.73064, 70.40269, 0.00037
45.14277, -123.59404, 11.37390, 0.00288
45.14277, -123.45743, 1.98444, 0.01851
45.14277, -123.32082, 0.92592, 0.09275
45.14277, -123.18422, 0.61552, 0.35728
45.14277, -123.04761, 0.66604, 1.05344
45.14277, -122.91100, 0.80473, 2.37703
45.14277, -122.77439, 1.02872, 4.11157
45.14277, -122.63779, 1.80083, 5.47017
45.14277, -122.50118, 2.58372, 5.62975
45.14277, -122.36457, 4.42041, 4.52572
45.14277, -122.22797, 7.59098, 2.89359
45.14277, -122.09136, 16.42039, 1.52773
45.14277, -121.95475, 34.79473, 0.72396
45.14277, -121.81815, 65.45563, 0.36487
45.14277, -121.68154, 99.61630, 0.24225
45.14277, -121.54493, 99.92376, 0.21718
45.14277, -121.40833, 104.23993, 0.22270
45.14277, -121.27172, 91.04094, 0.23405
45.14277, -121.13511, 81.46686, 0.24483
45.14277, -120.99851, 70.81370, 0.25040
45.14277, -120.86190, 60.27140, 0.24420
45.14277, -120.72529, 55.31206, 0.22237
45.14277, -120.58869, 55.30172, 0.18802
45.14277, -120.45208, 50.48683, 0.14963
45.14277, -120.31547, 57.69531, 0.11404
45.14277, -120.17887, 54.65093, 0.08303
45.14277, -120.04226, 65.58029, 0.05689
45.14277, -119.90565, 74.95317, 0.03726
45.14277, -119.76905, 60.15564, 0.02471
45.14277, -119.63244, 77.10734, 0.01696
45.14277, -119.49583, 68.53970, 0.01138
45.14277, -119.35922, 91.19066, 0.00720
45.14277, -119.22262, 125.87697, 0.00458
45.14277, -119.08601, 97.39740, 0.00327
45.14277, -118.94940, 115.93873, 0.00274
45.14277, -118.81280, 109.03382, 0.00270
45.14277, -118.67619, 67.15910, 0.00304
45.14277, -118.53958, 57.32251, 0.00352
45.14277, -118.40298, 46.97383, 0.00367
45.14277, -118.26637, 54.16552, 0.00318
45.14277, -118.12976, 54.37025, 0.00224
45.14277, -117.99316, 78.04229, 0.00134
45.14277, -117.85655, 78.74669, 0.00076
45.14277, -117.71994, 90.20246, 0.00044
45.14277, -117.58334, 182.82143, 0.00025
45.14277, -117.44673, 162.84520, 0.00015
45.14277, -117.31012, 216.53216, 0.00009
45.14277, -117.17352, 166.79646, 0.00006
45.14277, -117.03691, 242.63668, 0.00004
45.14277, -116.90030, 333.44667, 0.00003
45.14277, -116.76370, 156.24692, 0.00001
45.14277, -116.62709, 205.72564, 0.00001
45.14277, -116.49048, 365.71630, 0.00000
45.14277, -116.35388, 221.00610, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00002, 0.00000
45.25093, -124.55028, 0.00014, 0.00001
45.25093, -124.41368, 0.00019, 0.00003
45.25093, -124.27707, 0.00024, 0.00006
45.25093, -124.14046, 4.58811, 0.00009
45.25093, -124.00386, 263.62993, 0.00012
45.25093, -123.86725, 182.19423, 0.00023
45.25093, -123.73064, 30.90857, 0.00106
45.25093, -123.59404, 8.20902, 0.00706
45.25093, -123.45743, 2.62095, 0.04289
45.25093, -123.32082, 1.02505, 0.20958
45.25093, -123.18422, 0.84865, 0.79525
45.25093, -123.04761, 0.92789, 2.31867
45.25093, -122.91100, 1.15495, 5.18144
45.25093, -122.77439, 1.60719, 8.88081
45.25093, -122.63779, 2.21894, 11.70964
45.25093, -122.50118, 3.60395, 11.94457
45.25093, -122.36457, 5.85926, 9.52141
45.25093, -122.22797, 10.88128, 6.04648
45.25093, -122.09136, 23.88577, 3.18684
45.25093, -121.95475, 46.11077, 1.52811
45.25093, -121.81815, 84.00879, 0.79998
45.25093, -121.68154, 114.86454, 0.56047
45.25093, -121.54493, 120.37820, 0.51713
45.25093, -121.40833, 116.47982, 0.52861
45.25093, -121.27172, 104.44511, 0.54848
45.25093, -121.13511, 95.05067, 0.57326
45.25093, -120.99851, 83.42704, 0.59670
45.25093, -120.86190, 71.21266, 0.59730
45.25093, -120.72529, 63.22246, 0.55612
45.25093, -120.58869, 59.48938, 0.47664
45.25093, -120.45208, 56.76237, 0.38215
45.25093, -120.31547, 59.57412, 0.29341
45.25093, -120.17887, 61.01164, 0.21664
45.25093, -120.04226, 61.69873, 0.15267
45.25093, -119.90565, 66.88040, 0.10511
45.25093, -119.76905, 56.91383, 0.07458
45.25093, -119.63244, 62.22002, 0.05483
45.25093, -119.49583, 57.45150, 0.03965
45.25093, -119.35922, 51.33965, 0.02793
45.25093, -119.22262, 44.33591, 0.02032
45.25093, -119.08601, 34.73295, 0.01588
45.25093, -118.94940, 62.38758, 0.01330
45.25093, -118.81280, 38.66625, 0.01239
45.25093, -118.67619, 33.49565, 0.01331
45.25093, -118.53958, 34.16979, 0.01514
45.25093, -118.40298, 25.53984, 0.01578
45.25093, -118.26637, 27.04102, 0.01372
45.25093, -118.12976, 27.23324, 0.00974
45.25093, -117.99316, 30.99325, 0.00591
45.25093, -117.85655, 44.72299, 0.00341
45.25093, -117.71994, 62.13316, 0.00203
45.25093, -117.58334, 112.30866, 0.00123
45.25093, -117.44673, 117.54469, 0.00075
45.25093, -117.31012, 72.10593, 0.00050
45.25093, -117.17352, 90.57939, 0.00038
45.25093, -117.03691, 40.44682, 0.00029
45.25093, -116.90030, 84.31522, 0.00020
45.25093, -116.76370, 71.80261, 0.00011
45.25093, -116.62709, 59.34856, 0.00005
45.25093, -116.49048, 58.40174, 0.00002
45.25093, -116.35388, 77.79576, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00002, 0.00007
45.35909, -124.41368, 0.00011, 0.00018
45.35909, -124.27707, 0.05505, 0.00035
45.35909, -124.14046, 0.87466, 0.00054
45.35909, -124.00386, 42.50324, 0.00068
45.35909, -123.86725, 51.86318, 0.00100
45.35909, -123.73064, 24.98986, 0.00301
45.35909, -123.59404, 6.92388, 0.01571
45.35909, -123.45743, 3.21709, 0.08633
45.35909, -123.32082, 1.61233, 0.40364
45.35909, -123.18422, 1.22079, 1.49636
45.35909, -123.04761, 1.20752, 4.29790
45.35909, -122.91100, 1.31526, 9.49505
45.35909, -122.77439, 1.77203, 16.11495
45.35909, -122.63779, 2.19556, 21.05561
45.35909, -122.50118, 3.38473, 21.29200
45.35909, -122.36457, 5.50345, 16.83497
45.35909, -122.22797, 11.98372, 10.62155
45.35909, -122.09136, 28.83408, 5.58980
45.35909, -121.95475, 52.78307, 2.71345
45.35909, -121.81815, 98.02684, 1.47582
45.35909, -121.68154, 123.98004, 1.08752
45.35909, -121.54493, 130.19730, 1.02890
45.35909, -121.40833, 127.08443, 1.04867
45.35909, -121.27172, 117.35524, 1.07725
45.35909, -121.13511, 102.76366, 1.12972
45.35909, -120.99851, 88.65916, 1.20137
45.35909, -120.86190, 74.28091, 1.23564
45.35909, -120.72529, 65.26726, 1.17412
45.35909, -120.58869, 58.75145, 1.01666
45.35909, -120.45208, 58.39517, 0.81837
45.35909, -120.31547, 58.81888, 0.63172
45.35909, -120.17887, 59.43160, 0.47365
45.35909, -120.04226, 58.46876, 0.34558
45.35909, -119.90565, 57.55718, 0.25276
45.35909, -119.76905, 54.02563, 0.19367
45.35909, -119.63244, 44.32435, 0.15399
45.35909, -119.49583, 42.51642, 0.12227
45.35909, -119.35922, 33.76215, 0.09781
45.35909, -119.22262, 26.76233, 0.08079
45.35909, -119.08601, 20.13148, 0.06725
45.35909, -118.94940, 18.17139, 0.05536
45.35909, -118.81280, 26.39115, 0.04829
45.35909, -118.67619, 27.85146, 0.04890
45.35909, -118.53958, 24.09745, 0.05427
45.35909, -118.40298, 18.59654, 0.05633
45.35909, -118.26637, 21.17091, 0.04917
45.35909, -118.12976, 21.41246, 0.03520
45.35909, -117.99316, 22.87365, 0.02170
45.35909, -117.85655, 37.73108, 0.01283
45.35909, -117.71994, 37.13894, 0.00789
45.35909, -117.58334, 40.44973, 0.00500
45.35909, -117.44673, 50.77796, 0.00333
45.35909, -117.31012, 20.50780, 0.00253
45.35909, -117.17352, 26.90105, 0.00214
45.35909, -117.03691, 12.70842, 0.00177
45.35909, -116.90030, 20.26812, 0.00126
45.35909, -116.76370, 11.98975, 0.00072
45.35909, -116.62709, 8.80735, 0.00032
45.35909, -116.49048, 17.53323, 0.00011
45.35909, -116.35388, 31.63967, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00001, 0.00035
