latitude, longitude, count
45.14277, -125.09671, 0.00000, 0.00000
45.14277, -124.96010, 0.00000, 0.00000
45.14277, -124.82350, 0.00000, 0.00000
45.14277, -124.68689, 0.00000, 0.00000
45.14277, -124.55028, 0.00000, 0.00000
45.14277, -124.41368, 0.00011, 0.00000
45.14277, -124.27707, 0.00208, 0.00001
45.14277, -124.14046, 9.33700, 0.00001
45.14277, -124.00386, 559.25833, 0.00002
45.14277, -123.86725, 391.28436, 0.00005
45.14277, -123.73064, 78.09464, 0.00037
45.14277, -123.59404, 20.81929, 0.00288
45.14277, -123.45743, 4.00903, 0.01851
45.14277, -123.32082, 0.95276, 0.09275
45.14277, -123.18422, 0.67710, 0.35728
45.14277, -123.04761, 0.73520, 1.05344
45.14277, -122.91100, 0.85819, 2.37703
45.14277, -122.77439, 1.14793, 4.11157
45.14277, -122.63779, 1.35951, 5.47017
45.14277, -122.50118, 2.40803, 5.62975
45.14277, -122.36457, 4.53356, 4.52572
45.14277, -122.22797, 8.09533, 2.89359
45.14277, -122.09136, 17.05275, 1.52773
45.14277, -121.95475, 37.14896, 0.72396
45.14277, -121.81815, 66.13302, 0.36487
45.14277, -121.68154, 93.30810, 0.24225
45.14277, -121.54493, 98.21697, 0.21718
45.14277, -121.40833, 101.39570, 0.22270
45.14277, -121.27172, 86.67364, 0.23405
45.14277, -121.13511, 78.38918, 0.24483
45.14277, -120.99851, 67.98281, 0.25040
45.14277, -120.86190, 60.40112, 0.24420
45.14277, -120.72529, 55.14678, 0.22237
45.14277, -120.58869, 53.50566, 0.18802
45.14277, -120.45208, 46.38013, 0.14963
45.14277, -120.31547, 52.90110, 0.11404
45.14277, -120.17887, 59.84426, 0.08303
45.14277, -120.04226, 60.21745, 0.05689
45.14277, -119.90565, 69.20902, 0.03726
45.14277, -119.76905, 80.20097, 0.02471
45.14277, -119.63244, 59.08449, 0.01696
45.14277, -119.49583, 68.35594, 0.01138
45.14277, -119.35922, 110.14155, 0.00720
45.14277, -119.22262, 121.62254, 0.00458
45.14277, -119.08601, 91.54714, 0.00327
45.14277, -118.94940, 109.41612, 0.00274
45.14277, -118.81280, 113.76028, 0.00270
45.14277, -118.67619, 77.75678, 0.00304
45.14277, -118.53958, 64.30618, 0.00352
45.14277, -118.40298, 51.25477, 0.00367
45.14277, -118.26637, 52.78529, 0.00318
45.14277, -118.12976, 37.68914, 0.00224
45.14277, -117.99316, 64.12811, 0.00134
45.14277, -117.85655, 117.94646, 0.00076
45.14277, -117.71994, 136.12322, 0.00044
45.14277, -117.58334, 107.00830, 0.00025
45.14277, -117.44673, 256.03400, 0.00015
45.14277, -117.31012, 166.96080, 0.00009
45.14277, -117.17352, 153.91168, 0.00006
45.14277, -117.03691, 176.71899, 0.00004
45.14277, -116.90030, 140.24418, 0.00003
45.14277, -116.76370, 240.62262, 0.00001
45.14277, -116.62709, 180.10522, 0.00001
45.14277, -116.49048, 453.65717, 0.00000
45.14277, -116.35388, 422.03253, 0.00000
45.25093, -125.09671, 0.00000, 0.00000
45.25093, -124.96010, 0.00000, 0.00000
45.25093, -124.82350, 0.00000, 0.00000
45.25093, -124.68689, 0.00000, 0.00000
45.25093, -124.55028, 0.00030, 0.00001
45.25093, -124.41368, 0.00090, 0.00003
45.25093, -124.27707, 0.00112, 0.00006
45.25093, -124.14046, 20.49385, 0.00009
45.25093, -124.00386, 319.41182, 0.00012
45.25093, -123.86725, 175.92491, 0.00023
45.25093, -123.73064, 49.49252, 0.00106
45.25093, -123.59404, 9.91077, 0.00706
45.25093, -123.45743, 2.20688, 0.04289
45.25093, -123.32082, 1.20474, 0.20958
45.25093, -123.18422, 0.93552, 0.79525
45.25093, -123.04761, 1.02233, 2.31867
45.25093, -122.91100, 1.17689, 5.18144
45.25093, -122.77439, 1.71735, 8.88081
45.25093, -122.63779, 1.94436, 11.70964
45.25093, -122.50118, 3.30977, 11.94457
45.25093, -122.36457, 6.18509, 9.52141
45.25093, -122.22797, 11.12617, 6.04648
45.25093, -122.09136, 21.36085, 3.18684
45.25093, -121.95475, 47.35178, 1.52811
45.25093, -121.81815, 83.29537, 0.79998
45.25093, -121.68154, 110.54369, 0.56047
45.25093, -121.54493, 117.64951, 0.51713
45.25093, -121.40833, 116.37063, 0.52861
45.25093, -121.27172, 104.66378, 0.54848
45.25093, -121.13511, 94.84509, 0.57326
45.25093, -120.99851, 79.14359, 0.59670
45.25093, -120.86190, 66.09724, 0.59730
45.25093, -120.72529, 58.62669, 0.55612
45.25093, -120.58869, 56.08563, 0.47664
45.25093, -120.45208, 58.59885, 0.38215
45.25093, -120.31547, 54.97839, 0.29341
45.25093, -120.17887, 63.32656, 0.21664
45.25093, -120.04226, 67.18104, 0.15267
45.25093, -119.90565, 68.58637, 0.10511
45.25093, -119.76905, 71.32163, 0.07458
45.25093, -119.63244, 64.51875, 0.05483
45.25093, -119.49583, 71.27174, 0.03965
45.25093, -119.35922, 57.10378, 0.02793
45.25093, -119.22262, 50.47854, 0.02032
45.25093, -119.08601, 50.90940, 0.01588
45.25093, -118.94940, 52.04388, 0.01330
45.25093, -118.81280, 47.89307, 0.01239
45.25093, -118.67619, 36.23155, 0.01331
45.25093, -118.53958, 25.50591, 0.01514
45.25093, -118.40298, 25.90540, 0.01578
45.25093, -118.26637, 32.70819, 0.01372
45.25093, -118.12976, 25.08062, 0.00974
45.25093, -117.99316, 35.84294, 0.00591
45.25093, -117.85655, 64.28050, 0.00341
45.25093, -117.71994, 68.87780, 0.00203
45.25093, -117.58334, 88.01862, 0.00123
45.25093, -117.44673, 99.66268, 0.00075
45.25093, -117.31012, 151.30502, 0.00050
45.25093, -117.17352, 94.69603, 0.00038
45.25093, -117.03691, 93.58579, 0.00029
45.25093, -116.90030, 44.18232, 0.00020
45.25093, -116.76370, 50.04784, 0.00011
45.25093, -116.62709, 69.91179, 0.00005
45.25093, -116.49048, 54.55593, 0.00002
45.25093, -116.35388, 365.62185, 0.00000
45.35909, -125.09671, 0.00000, 0.00000
45.35909, -124.96010, 0.00000, 0.00000
45.35909, -124.82350, 0.00000, 0.00000
45.35909, -124.68689, 0.00000, 0.00002
45.35909, -124.55028, 0.00000, 0.00007
45.35909, -124.41368, 0.00000, 0.00018
45.35909, -124.27707, 0.00013, 0.00035
45.35909, -124.14046, 2.38132, 0.00054
45.35909, -124.00386, 102.73394, 0.00068
45.35909, -123.86725, 58.10197, 0.00100
45.35909, -123.73064, 33.78660, 0.00301
45.35909, -123.59404, 12.66066, 0.01571
45.35909, -123.45743, 3.39612, 0.08633
45.35909, -123.32082, 1.68387, 0.40364
45.35909, -123.18422, 1.31039, 1.49636
45.35909, -123.04761, 1.13663, 4.29790
45.35909, -122.91100, 1.27404, 9.49505
45.35909, -122.77439, 1.86339, 16.11495
45.35909, -122.63779, 2.53064, 21.05561
45.35909, -122.50118, 3.52005, 21.29200
45.35909, -122.36457, 5.95205, 16.83497
45.35909, -122.22797, 12.51732, 10.62155
45.35909, -122.09136, 25.75197, 5.58980
45.35909, -121.95475, 59.04252, 2.71345
45.35909, -121.81815, 95.50139, 1.47582
45.35909, -121.68154, 120.17244, 1.08752
45.35909, -121.54493, 127.98881, 1.02890
45.35909, -121.40833, 124.71281, 1.04867
45.35909, -121.27172, 116.48819, 1.07725
45.35909, -121.13511, 100.38976, 1.12972
45.35909, -120.99851, 85.37148, 1.20137
45.35909, -120.86190, 69.64295, 1.23564
45.35909, -120.72529, 60.90394, 1.17412
45.35909, -120.58869, 57.49986, 1.01666
45.35909, -120.45208, 57.19261, 0.81837
45.35909, -120.31547, 58.75376, 0.63172
45.35909, -120.17887, 60.89536, 0.47365
45.35909, -120.04226, 57.98878, 0.34558
45.35909, -119.90565, 58.72348, 0.25276
45.35909, -119.76905, 55.61748, 0.19367
45.35909, -119.63244, 44.66609, 0.15399
45.35909, -119.49583, 35.24159, 0.12227
45.35909, -119.35922, 30.01296, 0.09781
45.35909, -119.22262, 24.94330, 0.08079
45.35909, -119.08601, 21.57463, 0.06725
45.35909, -118.94940, 26.07175, 0.05536
45.35909, -118.81280, 25.28897, 0.04829
45.35909, -118.67619, 21.50425, 0.04890
45.35909, -118.53958, 19.48046, 0.05427
45.35909, -118.40298, 21.47694, 0.05633
45.35909, -118.26637, 17.35275, 0.04917
45.35909, -118.12976, 15.49579, 0.03520
45.35909, -117.99316, 27.23033, 0.02170
45.35909, -117.85655, 35.17863, 0.01283
45.35909, -117.71994, 37.23216, 0.00789
45.35909, -117.58334, 47.54096, 0.00500
45.35909, -117.44673, 44.46247, 0.00333
45.35909, -117.31012, 42.76823, 0.00253
45.35909, -117.17352, 27.91689, 0.00214
45.35909, -117.03691, 14.87555, 0.00177
45.35909, -116.90030, 8.43594, 0.00126
45.35909, -116.76370, 11.78910, 0.00072
45.35909, -116.62709, 9.89272, 0.00032
45.35909, -116.49048, 20.11483, 0.00011
45.35909, -116.35388, 35.83370, 0.00003
45.46725, -125.09671, 0.00000, 0.00000
45.46725, -124.96010, 0.00000, 0.00000
45.46725, -124.82350, 0.00000, 0.00002
45.46725, -124.68689, 0.00000, 0.00010
45.46725, -124.55028, 0.00000, 0.00035
